INSEE_COM,Fibre_it,annee
85059,1,2023
44100,0,2023
53029,1,2023
49262,1,2023
49367,1,2023
72374,1,2023
44148,0,2023
53201,1,2023
72349,1,2023
44089,0,2023
49371,1,2023
72136,1,2023
44002,0,2023
44103,0,2023
72071,1,2023
72160,1,2023
44122,1,2023
53209,1,2023
85006,0,2023
72219,1,2023
44164,0,2023
72287,1,2023
72355,1,2023
49130,0,2023
72198,1,2023
85001,1,2023
53021,1,2023
49038,0,2023
72361,1,2023
44199,1,2023
85016,1,2023
49160,0,2023
44033,0,2023
53129,1,2023
49301,1,2023
49347,1,2023
72254,1,2023
85010,1,2023
53248,0,2023
85128,1,2023
44037,1,2023
49022,1,2023
53238,1,2023
72252,1,2023
44137,1,2023
85108,1,2023
49048,0,2023
49113,1,2023
72172,1,2023
72186,1,2023
49359,1,2023
85126,1,2023
49161,1,2023
85080,1,2023
49369,1,2023
44180,1,2023
85078,1,2023
53240,1,2023
53049,1,2023
72200,1,2023
53119,1,2023
72192,1,2023
49080,1,2023
49056,1,2023
85123,0,2023
49030,1,2023
72280,1,2023
53193,1,2023
49269,1,2023
85100,0,2023
49112,1,2023
85011,1,2023
72010,1,2023
53051,1,2023
53082,1,2023
44183,1,2023
72356,1,2023
72257,1,2023
53214,1,2023
72028,1,2023
44085,1,2023
72184,1,2023
44223,1,2023
49370,1,2023
53023,1,2023
49217,1,2023
85266,1,2023
72229,1,2023
53141,1,2023
44142,1,2023
72221,1,2023
49015,1,2023
72113,1,2023
53165,1,2023
53145,1,2023
85177,1,2023
44116,0,2023
72088,1,2023
85116,1,2023
53157,1,2023
72328,1,2023
72044,1,2023
49306,1,2023
49374,1,2023
53134,1,2023
53173,1,2023
85179,1,2023
44024,1,2023
72314,1,2023
53220,1,2023
72067,1,2023
44080,0,2023
85193,1,2023
53148,1,2023
49341,1,2023
85158,0,2023
49344,1,2023
44039,0,2023
72227,1,2023
44170,0,2023
44127,1,2023
49035,1,2023
85038,1,2023
72098,1,2023
72344,1,2023
72131,1,2023
72277,1,2023
53121,1,2023
72053,1,2023
53123,1,2023
53125,1,2023
53203,1,2023
85191,1,2023
85148,1,2023
85209,0,2023
72342,1,2023
72281,1,2023
44075,0,2023
72262,1,2023
53264,0,2023
44178,1,2023
44062,1,2023
85248,0,2023
85167,0,2023
72070,1,2023
72327,1,2023
72197,1,2023
72375,1,2023
72111,1,2023
49170,1,2023
72347,1,2023
49237,1,2023
72059,1,2023
85231,1,2023
44052,0,2023
49176,1,2023
44046,0,2023
72323,1,2023
49110,1,2023
49131,0,2023
85029,0,2023
44053,1,2023
85133,0,2023
72050,1,2023
49129,1,2023
53100,1,2023
85008,0,2023
44188,1,2023
85125,0,2023
44118,0,2023
85131,1,2023
85121,0,2023
53234,1,2023
85302,1,2023
49334,1,2023
44214,1,2023
53131,1,2023
72260,1,2023
85115,1,2023
72086,1,2023
85199,1,2023
72201,1,2023
44221,1,2023
72305,1,2023
53197,1,2023
49125,1,2023
72235,1,2023
53178,1,2023
72370,1,2023
53211,1,2023
49132,1,2023
49214,1,2023
49330,1,2023
85200,1,2023
72048,1,2023
85289,1,2023
72363,1,2023
72300,1,2023
85157,1,2023
85295,1,2023
49378,1,2023
49180,1,2023
49361,0,2023
72123,1,2023
44010,1,2023
53196,1,2023
53150,1,2023
85255,1,2023
72042,1,2023
85114,1,2023
44055,1,2023
49123,1,2023
72134,1,2023
53236,1,2023
72085,1,2023
49023,1,2023
49010,1,2023
85254,1,2023
72084,1,2023
44135,0,2023
49029,1,2023
72331,1,2023
49222,1,2023
85002,1,2023
72038,1,2023
72296,1,2023
85187,1,2023
44025,0,2023
85026,1,2023
53069,1,2023
72321,1,2023
72165,1,2023
72022,1,2023
44082,1,2023
53033,1,2023
49323,0,2023
44066,1,2023
72076,1,2023
72269,1,2023
72238,1,2023
53118,1,2023
72195,1,2023
49244,1,2023
53153,1,2023
72125,1,2023
72115,1,2023
44032,0,2023
49060,1,2023
49155,1,2023
53071,1,2023
72169,1,2023
53001,1,2023
72275,1,2023
49336,1,2023
49211,1,2023
72002,1,2023
53039,1,2023
72345,1,2023
44050,1,2023
72368,1,2023
72218,1,2023
49026,0,2023
85117,1,2023
72129,1,2023
85154,1,2023
53059,1,2023
49195,1,2023
53019,1,2023
72253,1,2023
53156,1,2023
85061,0,2023
72185,1,2023
44119,1,2023
44012,0,2023
44049,1,2023
44041,1,2023
44157,1,2023
44125,1,2023
44130,1,2023
44211,1,2023
72239,1,2023
44206,1,2023
53105,1,2023
72352,1,2023
85096,1,2023
72220,1,2023
53076,1,2023
85294,1,2023
72058,1,2023
49027,1,2023
72214,1,2023
85083,1,2023
85205,0,2023
85082,1,2023
72357,1,2023
85226,1,2023
85127,1,2023
85035,1,2023
72279,1,2023
85251,0,2023
44184,0,2023
44132,1,2023
49266,0,2023
49041,1,2023
85163,1,2023
72074,1,2023
72093,1,2023
85194,1,2023
85145,1,2023
85113,1,2023
53267,1,2023
44159,1,2023
53031,1,2023
72128,1,2023
72261,1,2023
53250,1,2023
72178,1,2023
72064,1,2023
72072,1,2023
85021,1,2023
53216,1,2023
44136,0,2023
49247,1,2023
49107,0,2023
44175,1,2023
53027,1,2023
49102,0,2023
49236,1,2023
72191,1,2023
85281,1,2023
72013,1,2023
72027,1,2023
72273,1,2023
72173,1,2023
72369,1,2023
53062,1,2023
49050,1,2023
72133,1,2023
49099,1,2023
53042,1,2023
85185,0,2023
72079,1,2023
85174,1,2023
53210,1,2023
53077,1,2023
85216,1,2023
44138,1,2023
49009,1,2023
85062,1,2023
53229,1,2023
53087,1,2023
72154,1,2023
49257,1,2023
85184,0,2023
49063,1,2023
72270,1,2023
44129,1,2023
53175,1,2023
85278,1,2023
53188,1,2023
44009,1,2023
44064,1,2023
44070,1,2023
53177,1,2023
85259,1,2023
44071,1,2023
44173,0,2023
72035,1,2023
53115,1,2023
44056,0,2023
44112,1,2023
53222,1,2023
53136,1,2023
85005,1,2023
49068,1,2023
53101,1,2023
44182,0,2023
85141,1,2023
44126,0,2023
49231,1,2023
44154,1,2023
85040,1,2023
49355,1,2023
72153,1,2023
44107,1,2023
85222,1,2023
44058,1,2023
85214,1,2023
44016,1,2023
85101,1,2023
53276,1,2023
49248,1,2023
85045,1,2023
53143,1,2023
44086,1,2023
53113,1,2023
72306,1,2023
85142,0,2023
49067,1,2023
44133,1,2023
85077,1,2023
49092,1,2023
72032,1,2023
85223,1,2023
72351,1,2023
72176,1,2023
53102,1,2023
53230,1,2023
44150,1,2023
85095,1,2023
72047,1,2023
44088,0,2023
72350,1,2023
85243,1,2023
85042,1,2023
85247,1,2023
85246,1,2023
85086,1,2023
49246,1,2023
49364,0,2023
53246,1,2023
44096,0,2023
49011,1,2023
53142,1,2023
85003,1,2023
53053,1,2023
72236,1,2023
44076,0,2023
85152,1,2023
53221,1,2023
49215,0,2023
72023,1,2023
53061,1,2023
72090,1,2023
44111,0,2023
72188,1,2023
53195,1,2023
53251,1,2023
49288,1,2023
53260,1,2023
53225,1,2023
49171,1,2023
72234,1,2023
72016,1,2023
72244,1,2023
53132,1,2023
53089,1,2023
72385,1,2023
53016,1,2023
53265,1,2023
72124,1,2023
53269,1,2023
72250,1,2023
72166,1,2023
85120,1,2023
49003,1,2023
53243,1,2023
49259,1,2023
44105,1,2023
53212,1,2023
85220,1,2023
44144,0,2023
72303,1,2023
85067,1,2023
49333,1,2023
49194,1,2023
72339,1,2023
53063,1,2023
72146,1,2023
53114,1,2023
72091,1,2023
44035,1,2023
44020,1,2023
44099,0,2023
44224,1,2023
53040,1,2023
85017,1,2023
44109,1,2023
44152,0,2023
44063,1,2023
72168,1,2023
53010,1,2023
85274,1,2023
85071,0,2023
85019,1,2023
85050,1,2023
85221,1,2023
85211,1,2023
85031,1,2023
53135,1,2023
53078,1,2023
44101,1,2023
53009,1,2023
53257,1,2023
53043,1,2023
85055,1,2023
53017,1,2023
72343,1,2023
72291,1,2023
72194,1,2023
85144,1,2023
72313,1,2023
72333,1,2023
72315,1,2023
49283,1,2023
85041,1,2023
72126,1,2023
72158,1,2023
44098,1,2023
53163,1,2023
72196,1,2023
85273,1,2023
53083,1,2023
72225,1,2023
85227,1,2023
72353,1,2023
72095,1,2023
72217,1,2023
72310,1,2023
85136,0,2023
53067,1,2023
85280,1,2023
72266,1,2023
53013,1,2023
44104,1,2023
49045,1,2023
85109,1,2023
72209,1,2023
53073,1,2023
85210,0,2023
53084,1,2023
72309,1,2023
53152,1,2023
85143,1,2023
72364,1,2023
72231,1,2023
44001,1,2023
72004,1,2023
85268,0,2023
72190,1,2023
72267,1,2023
85296,1,2023
72295,1,2023
85112,1,2023
72100,1,2023
72110,1,2023
53162,1,2023
44114,1,2023
44094,0,2023
49053,0,2023
85065,1,2023
72007,1,2023
72366,1,2023
53200,1,2023
72060,1,2023
85056,1,2023
53127,1,2023
72099,1,2023
72114,1,2023
49373,1,2023
85290,1,2023
72037,0,2023
49331,1,2023
44198,1,2023
53256,1,2023
53052,1,2023
44141,1,2023
53245,1,2023
53012,1,2023
44202,0,2023
44110,1,2023
53080,1,2023
53054,1,2023
49100,1,2023
44169,1,2023
53098,1,2023
72183,1,2023
72029,1,2023
72294,1,2023
53271,1,2023
72340,1,2023
72278,1,2023
49271,0,2023
72348,1,2023
49086,1,2023
53218,1,2023
72302,1,2023
85207,0,2023
72094,1,2023
44151,0,2023
44077,1,2023
85012,1,2023
44165,0,2023
85106,1,2023
44090,1,2023
44061,1,2023
85260,1,2023
44162,1,2023
49061,1,2023
44216,1,2023
44193,0,2023
44120,1,2023
85076,1,2023
49218,1,2023
44185,1,2023
44106,0,2023
44081,1,2023
85265,0,2023
44108,1,2023
53055,1,2023
53036,1,2023
72378,1,2023
44051,1,2023
53249,1,2023
72338,1,2023
49235,1,2023
49002,1,2023
72251,1,2023
49224,1,2023
44134,1,2023
72381,1,2023
33010,1,2023
19234,1,2023
23203,1,2023
64134,1,2023
64453,1,2023
64468,1,2023
17115,1,2023
33197,0,2023
33450,0,2023
87067,1,2023
86154,0,2023
23200,0,2023
24054,0,2023
24282,0,2023
24555,1,2023
64454,1,2023
64048,1,2023
86207,0,2023
64496,1,2023
64542,1,2023
19198,1,2023
33250,1,2023
19122,1,2023
17454,1,2023
47054,0,2023
33308,0,2023
17212,1,2023
64107,1,2023
33029,1,2023
47326,0,2023
64086,1,2023
24025,1,2023
17233,1,2023
19112,1,2023
40265,1,2023
64058,1,2023
24077,0,2023
47040,1,2023
24070,0,2023
17369,1,2023
23131,1,2023
24512,0,2023
17134,1,2023
87003,0,2023
87182,0,2023
33343,0,2023
79293,1,2023
19110,1,2023
24066,0,2023
17459,1,2023
33534,1,2023
24155,0,2023
47126,1,2023
17467,1,2023
86017,0,2023
79126,0,2023
23233,1,2023
47325,1,2023
79280,0,2023
24229,1,2023
47108,0,2023
33176,0,2023
40051,1,2023
23008,1,2023
33299,1,2023
47103,1,2023
19214,1,2023
23128,0,2023
33071,1,2023
23040,1,2023
47304,1,2023
86260,1,2023
86225,0,2023
16078,0,2023
17297,1,2023
19156,1,2023
24160,0,2023
64089,0,2023
47175,0,2023
19180,1,2023
24542,0,2023
19100,1,2023
79085,1,2023
40132,1,2023
33031,0,2023
19206,1,2023
33209,1,2023
16385,1,2023
23014,1,2023
64213,1,2023
33257,1,2023
47315,0,2023
79096,0,2023
64209,1,2023
40031,1,2023
33325,0,2023
17261,1,2023
17036,1,2023
64452,0,2023
24284,1,2023
23187,1,2023
16249,1,2023
16215,1,2023
79061,0,2023
64148,1,2023
33141,0,2023
79259,0,2023
23003,1,2023
19029,1,2023
19259,1,2023
24021,0,2023
17050,1,2023
33540,0,2023
19239,1,2023
47058,1,2023
86108,0,2023
64149,0,2023
64308,1,2023
19171,1,2023
64180,1,2023
16282,1,2023
17359,1,2023
19116,1,2023
19026,1,2023
23177,1,2023
24221,1,2023
64006,0,2023
16068,1,2023
47112,0,2023
24317,0,2023
33221,1,2023
64477,1,2023
64085,1,2023
19211,1,2023
33382,1,2023
16230,1,2023
19028,1,2023
24436,1,2023
64505,1,2023
17356,1,2023
79285,0,2023
33187,1,2023
33331,0,2023
40119,1,2023
33282,0,2023
79038,0,2023
33546,1,2023
40076,1,2023
40134,1,2023
17383,1,2023
17173,0,2023
24545,0,2023
19087,1,2023
79210,0,2023
40199,1,2023
47172,0,2023
86211,0,2023
17363,1,2023
24299,0,2023
47117,1,2023
33095,1,2023
19274,1,2023
64519,1,2023
40309,1,2023
47018,0,2023
64555,0,2023
33444,1,2023
47015,1,2023
64271,1,2023
33048,1,2023
86198,1,2023
64245,1,2023
64024,1,2023
23227,1,2023
33066,0,2023
86261,0,2023
79213,0,2023
17388,1,2023
86204,0,2023
47062,0,2023
79010,1,2023
19051,1,2023
33112,1,2023
40185,0,2023
33464,0,2023
17416,1,2023
17197,1,2023
79047,0,2023
87085,1,2023
33458,1,2023
40240,1,2023
33463,1,2023
33068,0,2023
19161,1,2023
47287,0,2023
17316,1,2023
24145,1,2023
64456,0,2023
33429,0,2023
33386,0,2023
16418,0,2023
17119,1,2023
40216,1,2023
19231,1,2023
17048,1,2023
17361,1,2023
64342,1,2023
40278,1,2023
64513,0,2023
16233,1,2023
86228,0,2023
24452,0,2023
79023,0,2023
33004,1,2023
23030,1,2023
24437,0,2023
86265,0,2023
64082,1,2023
40096,1,2023
24470,1,2023
33274,0,2023
87118,0,2023
19107,1,2023
47210,1,2023
24396,1,2023
40329,0,2023
17284,1,2023
23168,1,2023
17276,1,2023
17463,1,2023
40114,0,2023
17270,1,2023
24102,1,2023
79249,1,2023
33355,0,2023
87020,1,2023
87051,0,2023
33493,1,2023
33293,1,2023
19202,1,2023
79161,0,2023
86048,0,2023
23061,1,2023
40195,1,2023
24445,0,2023
24168,1,2023
19152,1,2023
33294,0,2023
64523,1,2023
87011,1,2023
40180,1,2023
19252,1,2023
47204,0,2023
33227,1,2023
24540,0,2023
33408,1,2023
24126,0,2023
19147,1,2023
23132,0,2023
17396,0,2023
64078,1,2023
79277,0,2023
24277,0,2023
47205,0,2023
86095,1,2023
16050,1,2023
23219,1,2023
24029,0,2023
24163,0,2023
16061,0,2023
23173,1,2023
16229,1,2023
33228,1,2023
64171,1,2023
33096,1,2023
24383,1,2023
17017,1,2023
47298,1,2023
79265,0,2023
19276,1,2023
16056,1,2023
86080,0,2023
19253,1,2023
40212,1,2023
33190,0,2023
40049,0,2023
64007,1,2023
40038,0,2023
40223,1,2023
86296,0,2023
47057,1,2023
64193,1,2023
24174,1,2023
16029,1,2023
33030,0,2023
79095,0,2023
23230,0,2023
33042,1,2023
87049,0,2023
79123,0,2023
86234,0,2023
33098,1,2023
19085,1,2023
33271,1,2023
16052,1,2023
40147,1,2023
86144,0,2023
24128,0,2023
64300,1,2023
40220,0,2023
86063,0,2023
17306,1,2023
64535,0,2023
40026,1,2023
86118,0,2023
33334,0,2023
17279,1,2023
16377,1,2023
19145,1,2023
47211,0,2023
47003,1,2023
86263,1,2023
86047,1,2023
79226,0,2023
23136,1,2023
33129,1,2023
24141,0,2023
19240,1,2023
79207,0,2023
33258,0,2023
64369,1,2023
16090,1,2023
24535,0,2023
23258,1,2023
64023,0,2023
33439,1,2023
33388,1,2023
24511,0,2023
33375,0,2023
87014,1,2023
40018,1,2023
64532,1,2023
33008,0,2023
23093,1,2023
40331,1,2023
86165,1,2023
79167,0,2023
86129,0,2023
24220,1,2023
64395,0,2023
16381,1,2023
23048,0,2023
86049,0,2023
47069,0,2023
79201,0,2023
64537,1,2023
40237,1,2023
23105,1,2023
17200,1,2023
47130,1,2023
23005,1,2023
33406,1,2023
64490,1,2023
64440,1,2023
19089,1,2023
33445,1,2023
64040,0,2023
33024,0,2023
17435,1,2023
17428,1,2023
23144,1,2023
17171,1,2023
87151,1,2023
86162,0,2023
47294,0,2023
64097,1,2023
64296,1,2023
19086,1,2023
40022,1,2023
33270,1,2023
24136,0,2023
64314,0,2023
23208,1,2023
47006,1,2023
47194,1,2023
64214,1,2023
16197,1,2023
19142,1,2023
17486,1,2023
23174,0,2023
33358,0,2023
19159,1,2023
64521,0,2023
24523,0,2023
23110,1,2023
23004,0,2023
16269,1,2023
23015,1,2023
64182,0,2023
79057,0,2023
64080,1,2023
87066,1,2023
87043,0,2023
40146,0,2023
33173,0,2023
40156,1,2023
40194,1,2023
87012,1,2023
33087,1,2023
19095,1,2023
17246,1,2023
86132,0,2023
17305,1,2023
87038,0,2023
17313,1,2023
19258,1,2023
87009,0,2023
86092,1,2023
87076,1,2023
17079,1,2023
19195,1,2023
64293,0,2023
33246,0,2023
16244,1,2023
16395,1,2023
40332,1,2023
33357,1,2023
33251,1,2023
64560,1,2023
33153,0,2023
64471,1,2023
64534,1,2023
17221,1,2023
33140,1,2023
24231,0,2023
79239,0,2023
23246,0,2023
87063,1,2023
64337,1,2023
40322,1,2023
79336,1,2023
33052,0,2023
16105,0,2023
86064,0,2023
17063,0,2023
23165,1,2023
24008,0,2023
33347,1,2023
17037,1,2023
40033,1,2023
33442,1,2023
40149,1,2023
17308,1,2023
64429,1,2023
64409,1,2023
86178,0,2023
87089,0,2023
19194,1,2023
33538,0,2023
79241,0,2023
16095,1,2023
24413,0,2023
17315,1,2023
33216,1,2023
64528,1,2023
24472,1,2023
86169,0,2023
33549,0,2023
19151,1,2023
17019,1,2023
16323,1,2023
47010,1,2023
64113,1,2023
87046,1,2023
79163,0,2023
86058,0,2023
79263,0,2023
64105,1,2023
24016,0,2023
16216,1,2023
40191,1,2023
17481,1,2023
64152,1,2023
87200,0,2023
87050,1,2023
24526,0,2023
33491,1,2023
64243,1,2023
17033,0,2023
17207,1,2023
24111,0,2023
64038,1,2023
24498,0,2023
16170,1,2023
79105,0,2023
17005,1,2023
33188,1,2023
47048,1,2023
17080,1,2023
64249,1,2023
87042,1,2023
24192,1,2023
19281,1,2023
64154,1,2023
40043,1,2023
79311,0,2023
17263,1,2023
64046,0,2023
40099,1,2023
79020,0,2023
