INSEE_COM,LIBGEO,DENS,LIBDENS,PMUN21,P1,P2,P3,P4,P5,P6,P7,zone_type
80152,Bus-la-Mésière,6,Rural à habitat dispersé,145,0.0,0.0,0.0,0.0,0.0,92.5,7.5,Rural
80153,Bus-lès-Artois,6,Rural à habitat dispersé,135,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80154,Bussu,6,Rural à habitat dispersé,214,0.0,0.0,0.0,0.0,0.0,97.14,2.86,Rural
80155,Bussus-Bussuel,6,Rural à habitat dispersé,302,0.0,0.0,0.0,0.0,0.0,85.9,14.1,Rural
80156,Bussy-lès-Daours,5,Bourgs ruraux,395,0.0,0.0,0.0,0.0,99.48,0.0,0.52,Rural
80157,Bussy-lès-Poix,6,Rural à habitat dispersé,92,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80158,Buverchy,7,Rural à habitat très dispersé,48,0.0,0.0,0.0,0.0,0.0,18.37,81.63,Rural
80159,Cachy,6,Rural à habitat dispersé,275,0.0,0.0,0.0,0.0,0.0,86.44,13.56,Rural
80160,Cagny,4,Ceintures urbaines,1204,7.67,0.0,0.0,91.48,0.0,0.25,0.59,Urbain
80161,Cahon,6,Rural à habitat dispersé,208,0.0,0.0,0.0,0.0,0.0,74.04,25.96,Rural
80162,Caix,5,Bourgs ruraux,696,0.0,0.0,0.0,0.0,79.3,19.58,1.11,Rural
80163,Cambron,6,Rural à habitat dispersé,763,0.0,0.0,0.0,0.14,0.0,94.45,5.41,Rural
80164,Camon,1,Grands centres urbains,4414,51.95,0.0,0.0,40.5,0.0,5.65,1.9,Inconnu
80165,Camps-en-Amiénois,6,Rural à habitat dispersé,185,0.0,0.0,0.0,0.0,0.0,94.24,5.76,Rural
80166,Canaples,5,Bourgs ruraux,703,0.0,0.0,0.0,0.0,52.42,39.1,8.48,Rural
80167,Canchy,6,Rural à habitat dispersé,338,0.0,0.0,0.0,0.0,0.0,83.59,16.41,Rural
80168,Candas,5,Bourgs ruraux,1066,0.0,0.0,0.0,0.0,81.18,13.84,4.98,Rural
80169,Cannessières,6,Rural à habitat dispersé,62,0.0,0.0,0.0,0.0,0.0,80.0,20.0,Rural
80170,Cantigny,6,Rural à habitat dispersé,110,0.0,0.0,0.0,0.0,0.0,71.67,28.33,Rural
80171,Caours,6,Rural à habitat dispersé,581,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80172,Cappy,6,Rural à habitat dispersé,551,0.0,0.0,0.0,0.0,0.0,99.62,0.38,Rural
80173,Cardonnette,5,Bourgs ruraux,522,0.0,0.0,0.0,0.0,68.24,23.1,8.66,Rural
80174,Le Cardonnois,6,Rural à habitat dispersé,74,0.0,0.0,0.0,0.0,0.0,80.0,20.0,Rural
80176,Carrépuis,6,Rural à habitat dispersé,265,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80177,Cartigny,6,Rural à habitat dispersé,695,0.0,0.0,0.0,0.0,0.0,95.75,4.25,Rural
80179,Caulières,6,Rural à habitat dispersé,219,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80180,Cavillon,6,Rural à habitat dispersé,95,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80181,Cayeux-en-Santerre,6,Rural à habitat dispersé,122,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80182,Cayeux-sur-Mer,5,Bourgs ruraux,2377,0.0,0.0,0.0,0.0,68.52,24.45,7.03,Rural
80183,Cerisy-Buleux,6,Rural à habitat dispersé,272,0.0,0.0,0.0,0.0,0.0,85.92,14.08,Rural
80184,Cerisy,6,Rural à habitat dispersé,539,0.0,0.0,0.0,0.0,0.0,95.58,4.42,Rural
80185,Champien,6,Rural à habitat dispersé,286,0.0,0.0,0.0,0.0,0.0,98.28,1.72,Rural
80186,Chaulnes,5,Bourgs ruraux,1986,0.0,0.0,0.0,0.0,91.58,6.11,2.3,Rural
80187,La Chaussée-Tirancourt,5,Bourgs ruraux,679,0.0,0.0,0.0,0.0,79.83,17.35,2.82,Rural
80188,Chaussoy-Epagny,6,Rural à habitat dispersé,586,0.0,0.0,0.0,0.0,0.0,95.51,4.49,Rural
80189,La Chavatte,6,Rural à habitat dispersé,68,0.0,0.0,0.0,0.0,0.0,98.72,1.28,Rural
80190,Chépy,5,Bourgs ruraux,1235,0.0,0.0,0.0,0.0,69.32,21.91,8.77,Rural
80191,Chilly,6,Rural à habitat dispersé,165,0.0,0.0,0.0,0.0,0.0,91.69,8.31,Rural
80192,Chipilly,6,Rural à habitat dispersé,167,0.0,0.0,0.0,0.0,0.0,93.13,6.88,Rural
80193,Chirmont,6,Rural à habitat dispersé,149,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80194,Chuignes,6,Rural à habitat dispersé,145,0.0,0.0,0.0,0.0,0.0,77.37,22.63,Rural
80195,Chuignolles,6,Rural à habitat dispersé,148,0.0,0.0,0.0,0.0,0.0,87.42,12.58,Rural
80196,Citerne,6,Rural à habitat dispersé,246,0.0,0.0,0.0,0.0,0.0,58.15,41.85,Rural
80197,Cizancourt,7,Rural à habitat très dispersé,28,0.0,0.0,0.0,0.0,0.0,11.11,88.89,Rural
80198,Clairy-Saulchoix,6,Rural à habitat dispersé,381,0.0,0.0,0.0,0.0,0.0,90.6,9.4,Rural
80199,Cléry-sur-Somme,6,Rural à habitat dispersé,520,0.0,0.0,0.0,0.0,0.0,87.89,12.11,Rural
80200,Cocquerel,6,Rural à habitat dispersé,218,0.0,0.0,0.0,0.0,6.7,67.63,25.67,Rural
80201,Coigneux,7,Rural à habitat très dispersé,53,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80202,Coisy,6,Rural à habitat dispersé,375,0.0,0.0,0.0,0.0,0.0,99.41,0.59,Rural
80203,Colincamps,6,Rural à habitat dispersé,87,0.0,0.0,0.0,0.0,0.0,80.45,19.55,Rural
80204,Combles,5,Bourgs ruraux,745,0.0,0.0,0.0,0.0,96.18,0.0,3.82,Rural
80205,Condé-Folie,5,Bourgs ruraux,888,0.0,0.0,0.0,0.0,64.58,34.11,1.31,Rural
80206,Contalmaison,6,Rural à habitat dispersé,120,0.0,0.0,0.0,0.0,0.0,61.74,38.26,Rural
80207,Contay,6,Rural à habitat dispersé,328,0.0,0.0,0.0,0.0,0.0,97.43,2.57,Rural
80208,Conteville,6,Rural à habitat dispersé,225,0.0,0.0,0.0,0.0,0.0,62.65,37.35,Rural
80210,Contre,6,Rural à habitat dispersé,143,0.0,0.0,0.0,0.0,0.0,93.44,6.56,Rural
80211,Conty,5,Bourgs ruraux,1759,0.0,0.0,0.0,0.0,80.76,14.67,4.56,Rural
80212,Corbie,3,Petites villes,6177,0.0,0.0,98.67,0.0,0.0,0.91,0.42,Mixte
80213,Cottenchy,6,Rural à habitat dispersé,570,0.0,0.0,0.0,0.0,0.0,87.45,12.55,Rural
80214,Coullemelle,6,Rural à habitat dispersé,309,0.0,0.0,0.0,0.0,0.0,91.62,8.38,Rural
80215,Coulonvillers,6,Rural à habitat dispersé,211,0.0,0.0,0.0,0.0,0.0,89.06,10.94,Rural
80216,Courcelette,6,Rural à habitat dispersé,152,0.0,0.0,0.0,0.0,0.0,90.54,9.46,Rural
80217,Courcelles-au-Bois,6,Rural à habitat dispersé,71,0.0,0.0,0.0,0.0,0.0,96.25,3.75,Rural
80218,Courcelles-sous-Moyencourt,6,Rural à habitat dispersé,152,0.0,0.0,0.0,0.0,0.0,89.13,10.87,Rural
80219,Courcelles-sous-Thoix,6,Rural à habitat dispersé,66,0.0,0.0,0.0,0.0,0.0,83.33,16.67,Rural
80220,Courtemanche,6,Rural à habitat dispersé,99,0.0,0.0,0.0,0.0,0.0,89.32,10.68,Rural
80221,Cramont,6,Rural à habitat dispersé,304,0.0,0.0,0.0,0.0,0.0,84.67,15.33,Rural
80222,Crécy-en-Ponthieu,5,Bourgs ruraux,1359,0.0,0.0,0.0,0.0,61.7,21.09,17.21,Rural
80223,Crémery,6,Rural à habitat dispersé,141,0.0,0.0,0.0,0.0,0.0,65.57,34.43,Rural
80224,Cressy-Omencourt,6,Rural à habitat dispersé,124,0.0,0.0,0.0,0.0,0.0,76.15,23.85,Rural
80225,Creuse,6,Rural à habitat dispersé,193,0.0,0.0,0.0,0.0,0.0,98.46,1.54,Rural
80226,Croix-Moligneaux,6,Rural à habitat dispersé,269,0.0,0.0,0.0,0.0,0.0,84.31,15.69,Rural
80227,Croixrault,5,Bourgs ruraux,459,0.0,0.0,0.0,0.0,81.44,18.56,0.0,Rural
80228,Le Crotoy,5,Bourgs ruraux,1972,0.0,0.0,0.0,0.0,63.15,29.34,7.51,Rural
80229,Crouy-Saint-Pierre,6,Rural à habitat dispersé,362,0.0,0.0,0.0,0.0,0.0,82.18,17.82,Rural
80230,Curchy,6,Rural à habitat dispersé,305,0.0,0.0,0.0,0.0,0.0,62.95,37.05,Rural
80231,Curlu,6,Rural à habitat dispersé,166,0.0,0.0,0.0,0.0,0.0,87.65,12.35,Rural
80232,Damery,6,Rural à habitat dispersé,228,0.0,0.0,0.0,0.0,0.0,93.17,6.83,Rural
80233,Dancourt-Popincourt,6,Rural à habitat dispersé,153,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80234,Daours,5,Bourgs ruraux,773,0.0,0.0,0.0,0.0,70.64,26.56,2.8,Rural
80235,Dargnies,5,Bourgs ruraux,1167,0.0,0.0,0.0,0.0,65.22,34.46,0.32,Rural
80236,Davenescourt,6,Rural à habitat dispersé,557,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80237,Démuin,6,Rural à habitat dispersé,528,0.0,0.0,0.0,0.0,0.0,91.84,8.16,Rural
80238,Dernancourt,4,Ceintures urbaines,534,0.0,0.0,0.0,67.96,0.0,30.87,1.17,Urbain
80239,Devise,6,Rural à habitat dispersé,56,0.0,0.0,0.0,0.0,0.0,88.14,11.86,Rural
80240,Doingt,3,Petites villes,1393,0.0,0.0,70.87,0.0,0.0,27.5,1.63,Mixte
80241,Domart-en-Ponthieu,5,Bourgs ruraux,1052,0.0,0.0,0.0,0.0,91.65,0.19,8.17,Rural
80242,Domart-sur-la-Luce,6,Rural à habitat dispersé,404,0.0,0.0,0.0,0.0,0.0,87.83,12.17,Rural
80243,Domesmont,7,Rural à habitat très dispersé,44,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80244,Dominois,6,Rural à habitat dispersé,171,0.0,0.0,0.0,0.0,0.0,83.71,16.29,Rural
80245,Domléger-Longvillers,6,Rural à habitat dispersé,297,0.0,0.0,0.0,0.0,0.0,84.96,15.04,Rural
80246,Dommartin,6,Rural à habitat dispersé,341,0.0,0.0,0.0,0.0,0.0,84.53,15.47,Rural
80247,Dompierre-Becquincourt,5,Bourgs ruraux,719,0.0,0.0,0.0,0.0,92.62,0.0,7.38,Rural
80248,Dompierre-sur-Authie,6,Rural à habitat dispersé,427,0.0,0.0,0.0,0.0,0.0,60.75,39.25,Rural
80249,Domqueur,6,Rural à habitat dispersé,307,0.0,0.0,0.0,0.0,0.0,87.86,12.14,Rural
80250,Domvast,6,Rural à habitat dispersé,345,0.0,0.0,0.0,0.0,0.0,80.38,19.62,Rural
80251,Doudelainville,6,Rural à habitat dispersé,364,0.0,0.0,0.0,0.0,0.0,88.75,11.25,Rural
80252,Douilly,6,Rural à habitat dispersé,251,0.0,0.0,0.0,0.0,0.0,89.56,10.44,Rural
80253,Doullens,3,Petites villes,5835,0.0,0.0,86.2,0.0,0.0,11.56,2.23,Mixte
80256,Dreuil-lès-Amiens,4,Ceintures urbaines,1601,0.0,0.19,0.0,98.48,0.0,1.33,0.0,Urbain
80258,Driencourt,6,Rural à habitat dispersé,83,0.0,0.0,0.0,0.0,0.0,95.53,4.47,Rural
80259,Dromesnil,6,Rural à habitat dispersé,85,0.0,0.0,0.0,0.0,0.0,76.74,23.26,Rural
80260,Drucat,6,Rural à habitat dispersé,916,0.0,0.0,0.0,0.0,0.0,99.46,0.54,Rural
80261,Dury,5,Bourgs ruraux,1455,0.31,0.0,0.0,6.3,75.82,16.97,0.61,Rural
80262,Eaucourt-sur-Somme,5,Bourgs ruraux,370,0.0,0.0,0.0,0.0,80.32,19.19,0.49,Rural
80263,L'Échelle-Saint-Aurin,7,Rural à habitat très dispersé,47,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80264,Éclusier-Vaux,7,Rural à habitat très dispersé,86,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80265,Embreville,5,Bourgs ruraux,562,0.0,0.0,0.0,0.0,97.35,0.0,2.65,Rural
80266,Englebelmer,6,Rural à habitat dispersé,301,0.0,0.0,0.0,0.0,0.0,89.58,10.42,Rural
80267,Ennemain,6,Rural à habitat dispersé,258,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80268,Épagne-Épagnette,6,Rural à habitat dispersé,520,0.0,0.0,0.0,0.0,0.0,88.96,11.04,Rural
80269,Épaumesnil,6,Rural à habitat dispersé,109,0.0,0.0,0.0,0.0,0.0,74.19,25.81,Rural
80270,Épécamps,7,Rural à habitat très dispersé,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80271,Épehy,5,Bourgs ruraux,1116,0.0,0.0,0.0,0.0,76.41,21.81,1.78,Rural
80272,Épénancourt,6,Rural à habitat dispersé,124,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80273,Éplessier,6,Rural à habitat dispersé,343,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80274,Eppeville,3,Petites villes,1742,0.0,0.0,89.33,0.0,0.0,10.12,0.55,Mixte
80275,Équancourt,6,Rural à habitat dispersé,296,0.0,0.0,0.0,0.0,0.0,99.34,0.66,Rural
80276,Équennes-Éramecourt,6,Rural à habitat dispersé,284,0.0,0.0,0.0,0.0,0.0,69.88,30.12,Rural
80278,Erches,6,Rural à habitat dispersé,190,0.0,0.0,0.0,0.0,0.0,72.12,27.88,Rural
80279,Ercheu,5,Bourgs ruraux,758,0.0,0.0,0.0,0.0,83.83,9.99,6.18,Rural
80280,Ercourt,6,Rural à habitat dispersé,121,0.0,0.0,0.0,0.0,0.0,83.47,16.53,Rural
80281,Ergnies,6,Rural à habitat dispersé,169,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80282,Érondelle,6,Rural à habitat dispersé,510,0.0,0.0,0.0,0.0,49.02,49.54,1.44,Rural
80283,Esclainvillers,6,Rural à habitat dispersé,161,0.0,0.0,0.0,0.0,0.0,81.53,18.47,Rural
80284,Esmery-Hallon,6,Rural à habitat dispersé,721,0.0,0.0,0.0,0.0,0.0,96.15,3.85,Rural
80285,Essertaux,6,Rural à habitat dispersé,267,0.0,0.0,0.0,0.0,0.0,85.58,14.42,Rural
80287,Estrébœuf,6,Rural à habitat dispersé,240,0.0,0.0,0.0,0.0,0.0,76.29,23.71,Rural
80288,Estrées-Deniécourt,6,Rural à habitat dispersé,358,0.0,0.0,0.0,0.0,0.0,98.19,1.81,Rural
80290,Estrées-lès-Crécy,6,Rural à habitat dispersé,396,0.0,0.0,0.0,0.0,0.0,75.0,25.0,Rural
80291,Estrées-sur-Noye,6,Rural à habitat dispersé,274,0.0,0.0,0.0,0.0,0.0,89.49,10.51,Rural
80292,Étalon,6,Rural à habitat dispersé,130,0.0,0.0,0.0,0.0,0.0,77.62,22.38,Rural
80293,Ételfay,6,Rural à habitat dispersé,348,0.0,0.0,0.0,0.0,0.0,85.26,14.74,Rural
80294,Éterpigny,6,Rural à habitat dispersé,165,0.0,0.0,0.0,0.0,0.0,92.22,7.78,Rural
80295,Étinehem-Méricourt,6,Rural à habitat dispersé,595,0.0,0.0,0.0,0.0,0.0,95.84,4.16,Rural
80296,L'Étoile,6,Rural à habitat dispersé,1156,0.0,0.0,0.0,0.0,0.0,98.33,1.67,Rural
80297,Étréjust,7,Rural à habitat très dispersé,41,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80298,Étricourt-Manancourt,6,Rural à habitat dispersé,525,0.0,0.0,0.0,0.0,0.0,95.81,4.19,Rural
80299,La Faloise,6,Rural à habitat dispersé,227,0.0,0.0,0.0,0.0,0.0,66.37,33.63,Rural
80300,Falvy,6,Rural à habitat dispersé,160,0.0,0.0,0.0,0.0,0.0,65.03,34.97,Rural
80301,Famechon,6,Rural à habitat dispersé,285,0.0,0.0,0.0,0.0,0.0,95.57,4.43,Rural
80302,Faverolles,6,Rural à habitat dispersé,170,0.0,0.0,0.0,0.0,0.0,53.56,46.44,Rural
80303,Favières,6,Rural à habitat dispersé,455,0.0,0.0,0.0,0.0,0.0,71.9,28.1,Rural
80304,Fay,7,Rural à habitat très dispersé,96,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80305,Ferrières,6,Rural à habitat dispersé,479,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80306,Fescamps,6,Rural à habitat dispersé,132,0.0,0.0,0.0,0.0,0.0,79.36,20.64,Rural
80307,Feuillères,6,Rural à habitat dispersé,154,0.0,0.0,0.0,0.0,0.0,93.71,6.29,Rural
80308,Feuquières-en-Vimeu,3,Petites villes,2454,0.0,0.0,74.82,0.0,0.0,23.37,1.81,Mixte
80310,Fienvillers,6,Rural à habitat dispersé,673,0.0,0.0,0.0,0.0,0.0,92.85,7.15,Rural
80311,Fignières,6,Rural à habitat dispersé,146,0.0,0.0,0.0,0.0,0.0,98.65,1.35,Rural
80312,Fins,6,Rural à habitat dispersé,279,0.0,0.0,0.0,0.0,0.0,99.64,0.36,Rural
80313,Flaucourt,6,Rural à habitat dispersé,294,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80314,Flers,6,Rural à habitat dispersé,198,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80315,Flers-sur-Noye,6,Rural à habitat dispersé,512,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80316,Flesselles,5,Bourgs ruraux,1974,0.0,0.0,0.0,0.0,87.84,6.05,6.1,Rural
80317,Fleury,6,Rural à habitat dispersé,207,0.0,0.0,0.0,0.0,0.0,80.38,19.62,Rural
80318,Flixecourt,5,Bourgs ruraux,3245,0.0,0.0,0.0,0.0,83.59,14.84,1.57,Rural
80319,Fluy,6,Rural à habitat dispersé,327,0.0,0.0,0.0,0.0,0.0,98.25,1.75,Rural
80320,Folies,6,Rural à habitat dispersé,157,0.0,0.0,0.0,0.0,0.0,68.28,31.72,Rural
80321,Folleville,6,Rural à habitat dispersé,141,0.0,0.0,0.0,0.0,0.0,80.0,20.0,Rural
80322,Fonches-Fonchette,6,Rural à habitat dispersé,170,0.0,0.0,0.0,0.0,0.0,67.09,32.91,Rural
80324,Fontaine-le-Sec,6,Rural à habitat dispersé,141,0.0,0.0,0.0,0.0,0.0,76.13,23.87,Rural
80325,Fontaine-lès-Cappy,7,Rural à habitat très dispersé,54,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80326,Fontaine-sous-Montdidier,6,Rural à habitat dispersé,101,0.0,0.0,0.0,0.0,0.0,74.55,25.45,Rural
80327,Fontaine-sur-Maye,6,Rural à habitat dispersé,157,0.0,0.0,0.0,0.0,0.0,89.61,10.39,Rural
80328,Fontaine-sur-Somme,6,Rural à habitat dispersé,512,0.0,0.0,0.0,0.0,0.0,93.25,6.75,Rural
80329,Forceville,6,Rural à habitat dispersé,169,0.0,0.0,0.0,0.0,0.0,78.21,21.79,Rural
80330,Forceville-en-Vimeu,6,Rural à habitat dispersé,237,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80331,Forest-l'Abbaye,6,Rural à habitat dispersé,315,0.0,0.0,0.0,0.0,0.0,93.39,6.61,Rural
80332,Forest-Montiers,6,Rural à habitat dispersé,391,0.0,0.0,0.0,0.0,0.0,91.19,8.81,Rural
80333,Fort-Mahon-Plage,5,Bourgs ruraux,1294,0.0,0.0,0.0,0.0,57.31,31.75,10.94,Rural
80334,Fossemanant,6,Rural à habitat dispersé,99,0.0,0.0,0.0,0.0,0.0,94.9,5.1,Rural
80335,Foucaucourt-en-Santerre,6,Rural à habitat dispersé,238,0.0,0.0,0.0,0.0,0.0,85.49,14.51,Rural
80336,Foucaucourt-Hors-Nesle,6,Rural à habitat dispersé,80,0.0,0.0,0.0,0.0,0.0,64.77,35.23,Rural
80337,Fouencamps,6,Rural à habitat dispersé,206,0.0,0.0,0.0,0.0,0.0,90.0,10.0,Rural
80338,Fouilloy,3,Petites villes,1802,0.0,0.0,85.27,0.0,0.0,14.62,0.11,Mixte
80339,Fouquescourt,6,Rural à habitat dispersé,153,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80340,Fourcigny,6,Rural à habitat dispersé,201,0.0,0.0,0.0,0.0,0.0,65.26,34.74,Rural
80341,Fourdrinoy,6,Rural à habitat dispersé,384,0.0,0.0,0.0,0.0,0.0,98.31,1.69,Rural
80342,Framerville-Rainecourt,6,Rural à habitat dispersé,451,0.0,0.0,0.0,0.0,0.0,98.47,1.53,Rural
80343,Framicourt,6,Rural à habitat dispersé,163,0.0,0.0,0.0,0.0,0.0,93.2,6.8,Rural
80344,Francières,6,Rural à habitat dispersé,174,0.0,0.0,0.0,0.0,0.0,76.21,23.79,Rural
80345,Franleu,6,Rural à habitat dispersé,512,0.0,0.0,0.0,0.0,0.0,97.0,3.0,Rural
80346,Franqueville,6,Rural à habitat dispersé,161,0.0,0.0,0.0,0.0,0.0,87.39,12.61,Rural
80347,Fransart,6,Rural à habitat dispersé,160,0.0,0.0,0.0,0.0,0.0,96.17,3.83,Rural
80348,Fransu,6,Rural à habitat dispersé,188,0.0,0.0,0.0,0.0,0.0,77.37,22.63,Rural
80349,Fransures,6,Rural à habitat dispersé,129,0.0,0.0,0.0,0.0,0.0,76.31,23.69,Rural
80350,Franvillers,6,Rural à habitat dispersé,539,0.0,0.0,0.0,0.0,0.0,98.09,1.91,Rural
80351,Fréchencourt,6,Rural à habitat dispersé,257,0.0,0.0,0.0,0.0,0.0,91.49,8.51,Rural
80352,Frémontiers,6,Rural à habitat dispersé,161,0.0,0.0,0.0,0.0,0.0,99.34,0.66,Rural
80353,Fresnes-Mazancourt,6,Rural à habitat dispersé,157,0.0,0.0,0.0,0.0,0.0,77.5,22.5,Rural
80354,Fresnes-Tilloloy,6,Rural à habitat dispersé,204,0.0,0.0,0.0,0.0,0.0,78.55,21.45,Rural
80355,Fresneville,6,Rural à habitat dispersé,102,0.0,0.0,0.0,0.0,0.0,51.65,48.35,Rural
80356,Fresnoy-Andainville,6,Rural à habitat dispersé,93,0.0,0.0,0.0,0.0,0.0,77.05,22.95,Rural
80357,Fresnoy-au-Val,6,Rural à habitat dispersé,228,0.0,0.0,0.0,0.0,0.0,92.36,7.64,Rural
80358,Fresnoy-en-Chaussée,6,Rural à habitat dispersé,136,0.0,0.0,0.0,0.0,0.0,61.22,38.78,Rural
80359,Fresnoy-lès-Roye,6,Rural à habitat dispersé,285,0.0,0.0,0.0,0.0,0.0,79.15,20.85,Rural
80360,Fressenneville,3,Petites villes,2127,0.0,0.0,97.55,0.0,0.0,1.37,1.08,Mixte
80361,Frettecuisse,6,Rural à habitat dispersé,72,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80362,Frettemeule,6,Rural à habitat dispersé,296,0.0,0.0,0.0,0.0,0.0,83.06,16.94,Rural
80364,Friaucourt,3,Petites villes,688,0.0,0.0,79.53,0.0,0.0,14.68,5.79,Mixte
80365,Fricamps,6,Rural à habitat dispersé,181,0.0,0.0,0.0,0.0,0.0,90.45,9.55,Rural
80366,Fricourt,6,Rural à habitat dispersé,481,0.0,0.0,0.0,0.0,0.0,98.94,1.06,Rural
80367,Frise,6,Rural à habitat dispersé,176,0.0,0.0,0.0,0.0,0.0,68.0,32.0,Rural
80368,Friville-Escarbotin,3,Petites villes,4486,0.0,0.0,95.66,0.0,0.0,3.85,0.49,Mixte
80369,Frohen-sur-Authie,6,Rural à habitat dispersé,240,0.0,0.0,0.0,0.0,0.0,73.56,26.44,Rural
80371,Froyelles,6,Rural à habitat dispersé,91,0.0,0.0,0.0,0.0,0.0,96.12,3.88,Rural
80372,Frucourt,6,Rural à habitat dispersé,120,0.0,0.0,0.0,0.0,0.0,55.81,44.19,Rural
80373,Gamaches,5,Bourgs ruraux,2443,0.0,0.0,0.0,0.0,90.84,8.7,0.47,Rural
80374,Gapennes,6,Rural à habitat dispersé,275,0.0,0.0,0.0,0.0,0.0,62.34,37.66,Rural
80375,Gauville,6,Rural à habitat dispersé,335,0.0,0.0,0.0,0.0,0.0,91.98,8.02,Rural
80376,Gentelles,6,Rural à habitat dispersé,639,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80377,Gézaincourt,6,Rural à habitat dispersé,398,0.0,0.0,0.0,0.0,0.0,89.86,10.14,Rural
80378,Ginchy,6,Rural à habitat dispersé,70,0.0,0.0,0.0,0.0,0.0,88.57,11.43,Rural
80379,Glisy,6,Rural à habitat dispersé,842,0.0,0.0,0.0,0.93,0.0,87.93,11.14,Rural
80380,Gorenflos,6,Rural à habitat dispersé,238,0.0,0.0,0.0,0.0,0.0,97.57,2.43,Rural
80381,Gorges,7,Rural à habitat très dispersé,38,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80383,Goyencourt,6,Rural à habitat dispersé,95,0.0,0.0,0.0,0.0,0.0,65.64,34.36,Rural
80384,Grandcourt,6,Rural à habitat dispersé,177,0.0,0.0,0.0,0.0,0.0,93.96,6.04,Rural
80385,Grand-Laviers,6,Rural à habitat dispersé,463,0.0,0.0,0.0,0.0,0.0,97.72,2.28,Rural
80386,Gratibus,6,Rural à habitat dispersé,177,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80387,Grattepanche,6,Rural à habitat dispersé,321,0.0,0.0,0.0,0.0,0.0,95.33,4.67,Rural
80388,Grébault-Mesnil,6,Rural à habitat dispersé,207,0.0,0.0,0.0,0.0,0.0,86.52,13.48,Rural
80390,Grivesnes,6,Rural à habitat dispersé,410,0.0,0.0,0.0,0.0,0.0,95.9,4.1,Rural
80391,Grivillers,6,Rural à habitat dispersé,90,0.0,0.0,0.0,0.0,0.0,58.48,41.52,Rural
80392,Grouches-Luchuel,6,Rural à habitat dispersé,569,0.0,0.0,0.0,0.0,0.0,97.5,2.5,Rural
80393,Gruny,6,Rural à habitat dispersé,307,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80395,Guerbigny,6,Rural à habitat dispersé,270,0.0,0.0,0.0,0.0,0.0,94.25,5.75,Rural
80396,Gueschart,6,Rural à habitat dispersé,376,0.0,0.0,0.0,0.0,0.0,73.67,26.33,Rural
80397,Gueudecourt,6,Rural à habitat dispersé,92,0.0,0.0,0.0,0.0,0.0,66.0,34.0,Rural
80399,Guignemicourt,6,Rural à habitat dispersé,409,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80400,Guillaucourt,6,Rural à habitat dispersé,395,0.0,0.0,0.0,0.0,0.0,96.72,3.28,Rural
80401,Guillemont,6,Rural à habitat dispersé,127,0.0,0.0,0.0,0.0,0.0,92.09,7.91,Rural
80402,Guizancourt,6,Rural à habitat dispersé,130,0.0,0.0,0.0,0.0,0.0,98.37,1.63,Rural
80403,Guyencourt-sur-Noye,6,Rural à habitat dispersé,167,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80404,Guyencourt-Saulcourt,6,Rural à habitat dispersé,143,0.0,0.0,0.0,0.0,0.0,53.47,46.53,Rural
80405,Hailles,5,Bourgs ruraux,413,0.0,0.0,0.0,0.0,99.53,0.0,0.47,Rural
80406,Hallencourt,6,Rural à habitat dispersé,1286,0.0,0.0,0.0,0.0,46.32,53.24,0.44,Rural
