INSEE_COM,annee,nb_creations
17339,2020,16.0
17340,2020,13.0
17341,2020,0.0
17342,2020,6.0
17343,2020,2.0
17344,2020,7.0
17345,2020,3.0
17346,2020,12.0
17347,2020,89.0
17348,2020,6.0
17349,2020,25.0
17350,2020,8.0
17351,2020,24.0
17353,2020,38.0
17354,2020,5.0
17355,2020,6.0
17356,2020,4.0
17357,2020,4.0
17358,2020,4.0
17359,2020,23.0
17360,2020,47.0
17361,2020,1.0
17362,2020,2.0
17363,2020,3.0
17364,2020,1.0
17365,2020,0.0
17366,2020,7.0
17367,2020,6.0
17369,2020,33.0
17372,2020,0.0
17373,2020,23.0
17374,2020,2.0
17375,2020,17.0
17376,2020,18.0
17377,2020,2.0
17378,2020,1.0
17379,2020,2.0
17380,2020,43.0
17381,2020,4.0
17382,2020,0.0
17383,2020,6.0
17384,2020,3.0
17385,2020,102.0
17386,2020,2.0
17387,2020,17.0
17388,2020,0.0
17389,2020,4.0
17390,2020,1.0
17391,2020,33.0
17393,2020,12.0
17394,2020,13.0
17395,2020,6.0
17396,2020,26.0
17397,2020,20.0
17398,2020,2.0
17400,2020,3.0
17401,2020,1.0
17402,2020,0.0
17403,2020,6.0
17404,2020,8.0
17405,2020,3.0
17406,2020,3.0
17407,2020,59.0
17408,2020,9.0
17409,2020,43.0
17410,2020,9.0
17411,2020,19.0
17412,2020,5.0
17413,2020,20.0
17414,2020,69.0
17415,2020,301.0
17416,2020,0.0
17417,2020,2.0
17418,2020,7.0
17420,2020,33.0
17421,2020,66.0
17422,2020,1.0
17423,2020,1.0
17424,2020,4.0
17425,2020,24.0
17426,2020,5.0
17427,2020,4.0
17428,2020,4.0
17429,2020,20.0
17430,2020,5.0
17431,2020,9.0
17432,2020,2.0
17433,2020,2.0
17434,2020,49.0
17435,2020,4.0
17436,2020,7.0
17437,2020,3.0
17438,2020,3.0
17439,2020,7.0
17440,2020,4.0
17441,2020,9.0
17442,2020,4.0
17443,2020,21.0
17444,2020,21.0
17445,2020,2.0
17446,2020,5.0
17447,2020,31.0
17448,2020,13.0
17449,2020,74.0
17450,2020,3.0
17451,2020,0.0
17452,2020,44.0
17453,2020,8.0
17454,2020,2.0
17455,2020,3.0
17457,2020,10.0
17458,2020,5.0
17459,2020,6.0
17460,2020,6.0
17461,2020,75.0
17462,2020,10.0
17463,2020,17.0
17464,2020,2.0
17465,2020,8.0
17466,2020,20.0
17467,2020,3.0
17468,2020,2.0
17469,2020,3.0
17470,2020,5.0
17471,2020,3.0
17472,2020,27.0
17473,2020,1.0
17474,2020,6.0
17476,2020,2.0
17477,2020,1.0
17478,2020,1.0
17479,2020,2.0
17480,2020,9.0
17481,2020,0.0
17482,2020,4.0
17483,2020,16.0
17484,2020,14.0
17485,2020,14.0
17486,2020,2.0
18001,2020,4.0
18002,2020,1.0
18003,2020,13.0
18004,2020,13.0
18005,2020,13.0
18006,2020,1.0
18007,2020,4.0
18008,2020,0.0
18009,2020,3.0
18010,2020,1.0
18011,2020,12.0
18012,2020,4.0
18013,2020,3.0
18014,2020,2.0
18015,2020,25.0
18016,2020,4.0
18017,2020,0.0
18018,2020,14.0
18019,2020,2.0
18020,2020,7.0
18021,2020,3.0
18022,2020,3.0
18023,2020,13.0
18024,2020,1.0
18025,2020,2.0
18026,2020,9.0
18027,2020,4.0
18028,2020,12.0
18029,2020,2.0
18030,2020,4.0
18031,2020,3.0
18032,2020,11.0
18033,2020,704.0
18034,2020,7.0
18035,2020,13.0
18036,2020,4.0
18037,2020,5.0
18038,2020,7.0
18039,2020,0.0
18040,2020,6.0
18041,2020,2.0
18042,2020,1.0
18043,2020,3.0
18044,2020,2.0
18045,2020,2.0
18046,2020,0.0
18047,2020,7.0
18048,2020,4.0
18049,2020,1.0
18050,2020,16.0
18051,2020,2.0
18052,2020,10.0
18053,2020,1.0
18054,2020,5.0
18055,2020,3.0
18056,2020,1.0
18057,2020,9.0
18058,2020,14.0
18059,2020,5.0
18060,2020,0.0
18061,2020,0.0
18062,2020,2.0
18063,2020,1.0
18064,2020,3.0
18065,2020,2.0
18066,2020,8.0
18067,2020,6.0
18068,2020,0.0
18069,2020,1.0
18070,2020,3.0
18071,2020,0.0
18072,2020,2.0
18073,2020,1.0
18074,2020,1.0
18075,2020,9.0
18076,2020,4.0
18077,2020,4.0
18078,2020,1.0
18079,2020,2.0
18080,2020,0.0
18081,2020,3.0
18082,2020,12.0
18083,2020,7.0
18084,2020,2.0
18085,2020,2.0
18086,2020,4.0
18087,2020,22.0
18088,2020,2.0
18089,2020,6.0
18090,2020,2.0
18091,2020,3.0
18092,2020,6.0
18093,2020,2.0
18094,2020,2.0
18095,2020,0.0
18096,2020,13.0
18097,2020,9.0
18098,2020,1.0
18099,2020,2.0
18100,2020,2.0
18101,2020,2.0
18102,2020,2.0
18103,2020,7.0
18104,2020,4.0
18105,2020,5.0
18106,2020,3.0
18107,2020,2.0
18108,2020,27.0
18109,2020,25.0
18110,2020,6.0
18111,2020,0.0
18112,2020,2.0
18113,2020,3.0
18114,2020,0.0
18115,2020,7.0
18116,2020,1.0
18117,2020,4.0
18118,2020,2.0
18119,2020,1.0
18120,2020,5.0
18121,2020,1.0
18122,2020,5.0
18124,2020,3.0
18125,2020,7.0
18126,2020,13.0
18127,2020,7.0
18128,2020,2.0
18129,2020,4.0
18130,2020,3.0
18132,2020,2.0
18133,2020,15.0
18134,2020,2.0
18135,2020,4.0
18136,2020,1.0
18137,2020,2.0
18138,2020,13.0
18139,2020,11.0
18140,2020,13.0
18141,2020,53.0
18142,2020,0.0
18143,2020,1.0
18144,2020,2.0
18145,2020,13.0
18146,2020,1.0
18147,2020,0.0
18148,2020,24.0
18149,2020,8.0
18150,2020,6.0
18151,2020,0.0
18152,2020,3.0
18153,2020,2.0
18154,2020,1.0
18155,2020,6.0
18156,2020,2.0
18157,2020,6.0
18158,2020,5.0
18159,2020,11.0
18160,2020,17.0
18161,2020,1.0
18162,2020,1.0
18163,2020,2.0
18164,2020,1.0
18165,2020,14.0
18166,2020,4.0
18167,2020,3.0
18168,2020,2.0
18169,2020,2.0
18170,2020,8.0
18171,2020,0.0
18172,2020,8.0
18173,2020,4.0
18174,2020,2.0
18175,2020,6.0
18176,2020,1.0
18177,2020,0.0
18178,2020,1.0
18179,2020,9.0
18180,2020,9.0
18181,2020,5.0
18182,2020,1.0
18183,2020,3.0
18184,2020,1.0
18185,2020,1.0
18186,2020,5.0
18187,2020,4.0
18188,2020,3.0
18189,2020,5.0
18190,2020,5.0
18191,2020,1.0
18192,2020,1.0
18193,2020,0.0
18194,2020,6.0
18195,2020,1.0
18196,2020,0.0
18197,2020,48.0
18198,2020,0.0
18199,2020,1.0
18200,2020,2.0
18201,2020,5.0
18202,2020,0.0
18203,2020,2.0
18204,2020,3.0
18205,2020,91.0
18206,2020,8.0
18207,2020,59.0
18208,2020,3.0
18209,2020,2.0
18210,2020,1.0
18211,2020,6.0
18212,2020,2.0
18213,2020,47.0
18214,2020,3.0
18215,2020,1.0
18216,2020,2.0
18217,2020,2.0
18218,2020,6.0
18219,2020,7.0
18220,2020,3.0
18221,2020,0.0
18223,2020,20.0
18224,2020,4.0
18225,2020,1.0
18226,2020,5.0
18227,2020,2.0
18228,2020,5.0
18229,2020,3.0
18230,2020,2.0
18231,2020,8.0
18232,2020,0.0
18233,2020,13.0
18234,2020,4.0
18235,2020,11.0
18236,2020,0.0
18237,2020,2.0
18238,2020,1.0
18240,2020,2.0
18241,2020,11.0
18242,2020,20.0
18243,2020,2.0
18244,2020,0.0
18245,2020,4.0
18246,2020,9.0
18247,2020,5.0
18248,2020,2.0
18249,2020,5.0
18250,2020,0.0
18251,2020,1.0
18252,2020,2.0
18253,2020,2.0
18254,2020,3.0
18255,2020,2.0
18256,2020,1.0
18257,2020,8.0
18258,2020,5.0
18259,2020,2.0
18260,2020,0.0
18261,2020,4.0
18262,2020,2.0
18263,2020,2.0
18264,2020,0.0
18265,2020,6.0
18266,2020,0.0
18267,2020,21.0
18268,2020,5.0
18269,2020,5.0
18270,2020,5.0
18271,2020,12.0
18272,2020,7.0
18273,2020,4.0
18274,2020,3.0
18275,2020,4.0
18276,2020,2.0
18277,2020,0.0
18278,2020,3.0
18279,2020,223.0
18280,2020,8.0
18281,2020,16.0
18282,2020,1.0
18283,2020,1.0
18284,2020,1.0
18285,2020,4.0
18286,2020,3.0
18287,2020,0.0
18288,2020,1.0
18289,2020,6.0
18290,2020,7.0
19001,2020,4.0
19002,2020,1.0
19003,2020,0.0
19004,2020,4.0
19005,2020,35.0
19006,2020,2.0
19007,2020,6.0
19008,2020,2.0
19009,2020,0.0
19010,2020,25.0
19011,2020,10.0
19012,2020,3.0
19013,2020,8.0
19014,2020,2.0
19015,2020,6.0
19016,2020,2.0
19017,2020,1.0
19018,2020,2.0
19019,2020,17.0
19020,2020,0.0
19021,2020,0.0
19022,2020,2.0
19023,2020,9.0
19024,2020,1.0
19025,2020,2.0
19026,2020,2.0
19027,2020,1.0
19028,2020,20.0
19029,2020,2.0
19030,2020,7.0
19031,2020,504.0
19033,2020,9.0
19034,2020,1.0
19035,2020,4.0
19036,2020,10.0
19037,2020,14.0
19038,2020,8.0
19039,2020,3.0
19040,2020,1.0
19041,2020,5.0
19042,2020,4.0
19043,2020,6.0
19044,2020,2.0
19045,2020,0.0
19046,2020,1.0
19047,2020,4.0
19048,2020,1.0
19049,2020,3.0
19050,2020,3.0
19051,2020,3.0
19052,2020,0.0
19053,2020,2.0
19054,2020,4.0
19055,2020,3.0
19056,2020,0.0
19057,2020,7.0
19058,2020,4.0
19059,2020,2.0
19060,2020,4.0
19061,2020,6.0
19062,2020,10.0
19063,2020,20.0
19064,2020,0.0
19065,2020,0.0
19066,2020,11.0
19067,2020,2.0
19068,2020,6.0
19069,2020,1.0
19070,2020,2.0
19071,2020,2.0
19072,2020,22.0
19073,2020,35.0
19074,2020,0.0
19075,2020,3.0
19076,2020,1.0
19077,2020,4.0
19078,2020,4.0
19079,2020,5.0
19080,2020,0.0
19081,2020,6.0
19082,2020,6.0
19083,2020,0.0
19084,2020,3.0
19085,2020,10.0
19086,2020,5.0
19087,2020,0.0
19088,2020,0.0
19089,2020,1.0
19090,2020,2.0
19091,2020,3.0
19093,2020,11.0
19094,2020,14.0
19095,2020,0.0
19096,2020,0.0
19097,2020,3.0
19098,2020,8.0
19099,2020,3.0
19100,2020,8.0
19101,2020,7.0
19102,2020,3.0
19103,2020,0.0
19104,2020,3.0
19105,2020,5.0
19106,2020,6.0
19107,2020,5.0
19108,2020,0.0
19109,2020,2.0
19110,2020,2.0
19111,2020,0.0
19112,2020,0.0
19113,2020,5.0
19114,2020,1.0
19115,2020,0.0
19116,2020,3.0
19117,2020,5.0
19118,2020,8.0
19119,2020,4.0
19120,2020,1.0
19121,2020,16.0
19122,2020,3.0
19123,2020,74.0
19124,2020,14.0
19125,2020,8.0
19126,2020,1.0
19128,2020,3.0
19129,2020,6.0
19130,2020,2.0
19131,2020,7.0
19132,2020,1.0
19133,2020,2.0
19134,2020,5.0
19135,2020,3.0
19136,2020,29.0
19137,2020,0.0
19138,2020,18.0
19139,2020,3.0
19140,2020,4.0
19141,2020,2.0
19142,2020,1.0
19143,2020,3.0
19144,2020,2.0
19145,2020,5.0
19146,2020,10.0
19147,2020,7.0
19148,2020,15.0
19149,2020,3.0
19150,2020,3.0
19151,2020,8.0
19152,2020,3.0
19153,2020,31.0
19154,2020,4.0
19155,2020,1.0
19156,2020,2.0
19157,2020,4.0
19158,2020,0.0
19159,2020,4.0
19160,2020,3.0
19161,2020,4.0
19162,2020,12.0
19163,2020,2.0
19164,2020,13.0
19165,2020,2.0
19166,2020,2.0
19167,2020,0.0
19168,2020,1.0
19169,2020,1.0
19170,2020,3.0
19171,2020,3.0
19172,2020,1.0
19173,2020,1.0
19174,2020,0.0
19175,2020,1.0
19176,2020,4.0
19177,2020,3.0
19178,2020,3.0
19179,2020,1.0
19180,2020,8.0
19181,2020,6.0
19182,2020,2.0
19184,2020,0.0
19186,2020,0.0
19187,2020,6.0
19188,2020,4.0
19189,2020,0.0
19190,2020,2.0
19191,2020,3.0
19192,2020,2.0
19193,2020,2.0
19194,2020,11.0
19195,2020,4.0
19196,2020,5.0
19198,2020,0.0
19199,2020,3.0
19200,2020,1.0
19201,2020,5.0
19202,2020,9.0
19203,2020,12.0
19204,2020,3.0
19205,2020,1.0
19206,2020,1.0
19207,2020,7.0
19208,2020,1.0
19209,2020,0.0
19210,2020,0.0
19211,2020,6.0
19212,2020,1.0
19213,2020,5.0
19214,2020,5.0
19215,2020,0.0
19216,2020,0.0
19217,2020,4.0
19219,2020,0.0
19220,2020,1.0
19221,2020,2.0
19222,2020,5.0
19223,2020,4.0
19225,2020,1.0
19226,2020,0.0
19227,2020,10.0
19228,2020,1.0
19229,2020,43.0
19230,2020,4.0
19231,2020,0.0
19232,2020,2.0
19233,2020,2.0
19234,2020,4.0
19235,2020,3.0
19236,2020,4.0
19237,2020,3.0
19238,2020,4.0
19239,2020,5.0
19240,2020,3.0
19241,2020,3.0
19242,2020,7.0
19243,2020,18.0
19244,2020,0.0
19245,2020,1.0
19246,2020,16.0
19247,2020,2.0
19248,2020,5.0
19249,2020,3.0
19250,2020,10.0
19251,2020,2.0
19252,2020,7.0
19253,2020,2.0
19254,2020,4.0
19255,2020,12.0
19256,2020,7.0
19257,2020,3.0
19258,2020,5.0
19259,2020,2.0
19260,2020,4.0
19261,2020,4.0
19262,2020,1.0
19263,2020,4.0
19264,2020,5.0
19265,2020,5.0
19266,2020,1.0
19268,2020,1.0
19269,2020,12.0
19270,2020,7.0
19271,2020,3.0
19272,2020,121.0
19273,2020,8.0
19274,2020,38.0
19275,2020,63.0
19276,2020,21.0
19277,2020,2.0
19278,2020,16.0
19279,2020,3.0
19280,2020,4.0
19281,2020,1.0
19283,2020,0.0
19284,2020,2.0
19285,2020,12.0
19286,2020,2.0
19287,2020,3.0
19288,2020,9.0
19289,2020,2.0
2A001,2020,47.0
2A004,2020,904.0
2A006,2020,50.0
2A008,2020,31.0
2A011,2020,0.0
2A014,2020,0.0
2A017,2020,26.0
2A018,2020,3.0
2A019,2020,0.0
2A021,2020,0.0
2A022,2020,1.0
2A024,2020,0.0
2A026,2020,5.0
2A027,2020,3.0
2A028,2020,0.0
2A031,2020,6.0
2A032,2020,65.0
2A035,2020,4.0
2A038,2020,2.0
2A040,2020,7.0
2A041,2020,67.0
2A048,2020,13.0
2A056,2020,0.0
2A060,2020,0.0
2A061,2020,2.0
2A062,2020,9.0
2A064,2020,1.0
2A065,2020,20.0
2A066,2020,2.0
2A070,2020,6.0
2A071,2020,4.0
2A085,2020,19.0
2A089,2020,0.0
2A090,2020,9.0
2A091,2020,0.0
2A092,2020,27.0
2A094,2020,1.0
2A098,2020,17.0
2A099,2020,3.0
2A100,2020,0.0
2A103,2020,28.0
2A104,2020,17.0
2A108,2020,1.0
2A114,2020,29.0
2A115,2020,0.0
2A117,2020,0.0
2A118,2020,3.0
2A119,2020,1.0
2A127,2020,1.0
2A128,2020,2.0
2A129,2020,1.0
2A130,2020,76.0
2A131,2020,1.0
2A132,2020,2.0
2A133,2020,0.0
2A139,2020,48.0
2A141,2020,2.0
2A142,2020,12.0
2A144,2020,1.0
2A146,2020,0.0
2A154,2020,3.0
2A158,2020,1.0
2A160,2020,3.0
2A163,2020,7.0
2A174,2020,0.0
2A181,2020,4.0
2A186,2020,5.0
2A189,2020,27.0
2A191,2020,2.0
2A196,2020,1.0
2A197,2020,3.0
2A198,2020,10.0
2A200,2020,2.0
2A203,2020,1.0
2A204,2020,0.0
2A209,2020,27.0
2A211,2020,9.0
2A212,2020,8.0
2A215,2020,15.0
2A228,2020,31.0
2A232,2020,4.0
2A240,2020,0.0
2A247,2020,358.0
2A249,2020,64.0
2A253,2020,1.0
2A254,2020,1.0
2A258,2020,1.0
2A259,2020,0.0
2A262,2020,1.0
2A266,2020,0.0
2A268,2020,2.0
2A269,2020,25.0
2A270,2020,6.0
2A271,2020,79.0
2A272,2020,49.0
2A276,2020,11.0
2A278,2020,0.0
2A279,2020,1.0
2A282,2020,2.0
2A284,2020,5.0
2A285,2020,0.0
2A288,2020,28.0
2A295,2020,2.0
2A300,2020,12.0
2A308,2020,7.0
2A310,2020,2.0
2A312,2020,5.0
2A322,2020,3.0
2A323,2020,8.0
2A324,2020,4.0
2A326,2020,3.0
2A330,2020,4.0
2A331,2020,0.0
2A336,2020,7.0
2A345,2020,15.0
2A348,2020,14.0
2A349,2020,15.0
2A351,2020,7.0
2A357,2020,0.0
2A358,2020,0.0
2A359,2020,2.0
2A360,2020,1.0
2A362,2020,84.0
2A363,2020,1.0
2B002,2020,1.0
2B003,2020,1.0
2B005,2020,0.0
2B007,2020,2.0
2B009,2020,23.0
2B010,2020,6.0
2B012,2020,1.0
2B013,2020,0.0
2B015,2020,0.0
2B016,2020,2.0
2B020,2020,9.0
2B023,2020,1.0
2B025,2020,0.0
2B029,2020,4.0
2B030,2020,1.0
2B033,2020,507.0
2B034,2020,12.0
2B036,2020,0.0
2B037,2020,144.0
2B039,2020,6.0
2B042,2020,160.0
2B043,2020,27.0
2B045,2020,0.0
2B046,2020,4.0
2B047,2020,3.0
2B049,2020,37.0
2B050,2020,104.0
2B051,2020,1.0
2B052,2020,1.0
2B053,2020,0.0
2B054,2020,1.0
2B055,2020,0.0
2B057,2020,1.0
2B058,2020,1.0
2B059,2020,6.0
2B063,2020,1.0
2B067,2020,0.0
2B068,2020,0.0
2B069,2020,2.0
2B072,2020,1.0
2B073,2020,0.0
2B074,2020,6.0
2B075,2020,0.0
2B077,2020,7.0
2B078,2020,1.0
2B079,2020,10.0
2B080,2020,1.0
2B081,2020,2.0
2B082,2020,0.0
2B083,2020,3.0
2B084,2020,3.0
2B086,2020,2.0
2B087,2020,20.0
2B088,2020,5.0
2B093,2020,8.0
2B095,2020,3.0
2B096,2020,88.0
2B097,2020,1.0
2B101,2020,3.0
2B102,2020,1.0
2B105,2020,1.0
2B106,2020,0.0
2B107,2020,2.0
2B109,2020,5.0
2B110,2020,1.0
2B111,2020,1.0
2B112,2020,2.0
2B113,2020,0.0
2B116,2020,0.0
2B120,2020,85.0
2B121,2020,5.0
2B122,2020,0.0
2B123,2020,43.0
2B124,2020,3.0
2B125,2020,0.0
2B126,2020,1.0
2B134,2020,45.0
2B135,2020,3.0
2B136,2020,4.0
2B137,2020,1.0
2B138,2020,4.0
2B140,2020,1.0
2B143,2020,25.0
2B145,2020,2.0
2B147,2020,1.0
2B148,2020,114.0
2B149,2020,0.0
2B150,2020,28.0
2B152,2020,10.0
2B153,2020,1.0
2B155,2020,2.0
2B156,2020,0.0
2B157,2020,0.0
2B159,2020,0.0
2B161,2020,0.0
2B162,2020,6.0
2B164,2020,0.0
2B165,2020,6.0
2B166,2020,6.0
2B167,2020,3.0
2B168,2020,21.0
2B169,2020,8.0
2B170,2020,2.0
2B171,2020,1.0
2B172,2020,13.0
2B173,2020,4.0
2B175,2020,2.0
2B176,2020,1.0
2B177,2020,0.0
2B178,2020,1.0
2B179,2020,1.0
2B180,2020,0.0
2B182,2020,1.0
2B183,2020,0.0
2B184,2020,0.0
2B185,2020,18.0
2B187,2020,2.0
2B188,2020,4.0
2B190,2020,0.0
2B192,2020,0.0
2B193,2020,0.0
2B194,2020,0.0
2B195,2020,5.0
2B199,2020,3.0
2B201,2020,16.0
2B202,2020,0.0
2B205,2020,21.0
2B206,2020,1.0
2B207,2020,60.0
2B208,2020,0.0
2B210,2020,2.0
2B213,2020,0.0
2B214,2020,0.0
2B216,2020,1.0
2B217,2020,0.0
2B218,2020,1.0
2B219,2020,1.0
2B220,2020,1.0
2B221,2020,1.0
2B222,2020,2.0
2B223,2020,5.0
2B224,2020,14.0
2B225,2020,2.0
2B226,2020,0.0
2B227,2020,0.0
2B229,2020,1.0
2B230,2020,2.0
2B231,2020,2.0
2B233,2020,1.0
2B234,2020,0.0
2B235,2020,1.0
2B236,2020,2.0
2B238,2020,2.0
2B239,2020,2.0
2B241,2020,0.0
2B242,2020,8.0
2B243,2020,0.0
2B244,2020,0.0
2B245,2020,0.0
2B246,2020,1.0
2B248,2020,0.0
2B250,2020,1.0
2B251,2020,65.0
2B252,2020,4.0
2B255,2020,1.0
2B256,2020,0.0
2B257,2020,0.0
2B260,2020,3.0
2B261,2020,8.0
2B263,2020,2.0
2B264,2020,0.0
2B265,2020,2.0
2B267,2020,0.0
2B273,2020,0.0
2B274,2020,2.0
2B275,2020,0.0
2B277,2020,5.0
2B280,2020,2.0
2B281,2020,19.0
2B283,2020,5.0
2B286,2020,18.0
2B287,2020,1.0
2B289,2020,2.0
2B290,2020,4.0
2B291,2020,0.0
2B292,2020,0.0
2B293,2020,0.0
2B296,2020,2.0
2B297,2020,0.0
2B298,2020,21.0
2B299,2020,1.0
2B301,2020,3.0
2B302,2020,1.0
2B303,2020,8.0
2B304,2020,0.0
2B305,2020,30.0
2B306,2020,1.0
2B307,2020,12.0
2B309,2020,13.0
2B311,2020,18.0
2B313,2020,25.0
2B314,2020,4.0
2B315,2020,2.0
2B316,2020,16.0
2B317,2020,2.0
2B318,2020,10.0
2B319,2020,10.0
2B320,2020,2.0
2B321,2020,1.0
2B327,2020,1.0
2B328,2020,1.0
2B329,2020,2.0
2B332,2020,3.0
2B333,2020,1.0
2B334,2020,0.0
2B335,2020,4.0
2B337,2020,0.0
2B338,2020,1.0
2B339,2020,1.0
2B340,2020,2.0
2B341,2020,10.0
2B342,2020,29.0
2B343,2020,22.0
2B344,2020,0.0
2B346,2020,36.0
2B347,2020,1.0
2B350,2020,1.0
2B352,2020,2.0
2B353,2020,34.0
2B354,2020,2.0
2B355,2020,2.0
2B356,2020,1.0
2B361,2020,7.0
2B364,2020,0.0
2B365,2020,1.0
2B366,2020,1.0
21001,2020,0.0
21002,2020,3.0
21003,2020,27.0
21004,2020,2.0
21005,2020,11.0
21006,2020,1.0
21007,2020,3.0
21008,2020,1.0
21009,2020,1.0
21010,2020,1.0
21011,2020,0.0
21012,2020,4.0
21013,2020,6.0
21014,2020,1.0
21015,2020,4.0
21016,2020,9.0
21017,2020,7.0
21018,2020,1.0
21020,2020,2.0
21021,2020,25.0
21022,2020,3.0
21023,2020,16.0
21024,2020,1.0
21025,2020,1.0
21026,2020,1.0
21027,2020,10.0
21028,2020,5.0
21029,2020,0.0
21030,2020,2.0
21031,2020,8.0
21032,2020,1.0
21033,2020,1.0
21034,2020,3.0
21035,2020,3.0
21036,2020,0.0
21037,2020,1.0
21038,2020,54.0
21039,2020,0.0
21040,2020,1.0
21041,2020,3.0
21042,2020,0.0
21043,2020,2.0
21044,2020,2.0
21045,2020,6.0
21046,2020,1.0
21047,2020,3.0
21048,2020,1.0
21049,2020,0.0
21050,2020,3.0
21051,2020,2.0
21052,2020,0.0
21053,2020,0.0
21054,2020,267.0
21055,2020,0.0
21056,2020,12.0
21057,2020,4.0
21058,2020,1.0
21059,2020,14.0
21060,2020,15.0
21061,2020,1.0
21062,2020,1.0
21063,2020,3.0
21064,2020,0.0
21065,2020,1.0
21066,2020,1.0
21067,2020,9.0
21068,2020,0.0
21069,2020,1.0
21070,2020,3.0
21071,2020,3.0
21072,2020,2.0
21074,2020,2.0
21075,2020,1.0
21076,2020,6.0
21077,2020,1.0
21078,2020,0.0
21079,2020,0.0
21080,2020,4.0
21081,2020,4.0
21082,2020,0.0
21083,2020,3.0
21084,2020,1.0
21085,2020,0.0
21086,2020,10.0
21087,2020,6.0
21088,2020,2.0
21089,2020,5.0
21090,2020,0.0
21091,2020,0.0
21092,2020,0.0
21093,2020,2.0
21094,2020,3.0
21095,2020,0.0
21096,2020,0.0
21097,2020,1.0
21098,2020,0.0
21099,2020,2.0
21100,2020,0.0
21101,2020,1.0
21102,2020,3.0
21103,2020,25.0
21104,2020,0.0
21105,2020,17.0
21106,2020,17.0
21107,2020,12.0
21108,2020,2.0
21109,2020,0.0
21110,2020,8.0
21111,2020,4.0
21112,2020,5.0
21113,2020,1.0
21114,2020,0.0
21115,2020,5.0
21116,2020,0.0
21117,2020,0.0
21118,2020,0.0
21119,2020,0.0
21120,2020,0.0
21121,2020,4.0
21122,2020,3.0
21123,2020,1.0
21124,2020,0.0
21125,2020,0.0
21126,2020,4.0
21127,2020,5.0
21128,2020,2.0
21129,2020,1.0
21130,2020,1.0
21131,2020,5.0
21132,2020,1.0
21133,2020,3.0
21134,2020,4.0
21135,2020,3.0
21136,2020,0.0
21137,2020,1.0
21138,2020,2.0
21139,2020,2.0
21140,2020,1.0
21141,2020,0.0
21142,2020,5.0
21143,2020,0.0
21144,2020,1.0
21145,2020,0.0
21146,2020,2.0
21147,2020,1.0
21148,2020,2.0
21149,2020,1.0
21150,2020,5.0
21151,2020,0.0
21152,2020,3.0
21153,2020,1.0
21154,2020,48.0
21155,2020,0.0
21156,2020,0.0
21157,2020,0.0
21158,2020,3.0
21159,2020,0.0
21160,2020,1.0
21161,2020,0.0
21162,2020,8.0
21163,2020,2.0
21164,2020,0.0
21165,2020,0.0
21166,2020,187.0
21167,2020,3.0
21168,2020,0.0
21169,2020,1.0
21170,2020,1.0
21171,2020,153.0
21172,2020,2.0
21173,2020,7.0
21175,2020,1.0
21176,2020,0.0
21177,2020,1.0
21178,2020,2.0
21179,2020,2.0
21180,2020,2.0
21181,2020,0.0
21182,2020,0.0
21183,2020,3.0
21184,2020,0.0
21185,2020,4.0
21186,2020,3.0
21187,2020,1.0
21189,2020,8.0
21190,2020,7.0
21191,2020,6.0
21192,2020,6.0
21193,2020,2.0
21194,2020,9.0
21195,2020,1.0
21196,2020,2.0
21197,2020,1.0
21198,2020,2.0
21199,2020,0.0
21200,2020,10.0
21201,2020,0.0
21202,2020,2.0
21203,2020,0.0
21204,2020,2.0
21205,2020,2.0
21207,2020,1.0
21208,2020,1.0
21209,2020,26.0
21210,2020,11.0
21211,2020,0.0
21212,2020,1.0
21214,2020,1.0
21215,2020,3.0
21216,2020,2.0
21217,2020,3.0
21218,2020,1.0
21219,2020,0.0
21220,2020,0.0
21221,2020,2.0
21222,2020,0.0
21223,2020,15.0
21224,2020,1.0
21225,2020,3.0
21226,2020,3.0
21227,2020,3.0
21228,2020,5.0
21229,2020,1.0
21230,2020,4.0
21231,2020,2446.0
21232,2020,2.0
21233,2020,2.0
21234,2020,0.0
21235,2020,0.0
21236,2020,1.0
21237,2020,0.0
21238,2020,2.0
21239,2020,6.0
21240,2020,5.0
21241,2020,1.0
21242,2020,3.0
21243,2020,1.0
21244,2020,0.0
21245,2020,5.0
21246,2020,1.0
21247,2020,12.0
21248,2020,1.0
21249,2020,4.0
21250,2020,1.0
21251,2020,1.0
21252,2020,2.0
21253,2020,0.0
21254,2020,3.0
21255,2020,3.0
21256,2020,0.0
21257,2020,1.0
21258,2020,4.0
21259,2020,3.0
21260,2020,3.0
21261,2020,9.0
21262,2020,0.0
21263,2020,21.0
21264,2020,0.0
21265,2020,9.0
21266,2020,1.0
21267,2020,4.0
21268,2020,1.0
21269,2020,6.0
21270,2020,2.0
21271,2020,7.0
21272,2020,2.0
21273,2020,24.0
21274,2020,0.0
21275,2020,1.0
21276,2020,1.0
21277,2020,13.0
21278,2020,104.0
21279,2020,0.0
21280,2020,0.0
21281,2020,2.0
21282,2020,1.0
21283,2020,1.0
21284,2020,2.0
21285,2020,5.0
21286,2020,2.0
21287,2020,0.0
21288,2020,2.0
21289,2020,1.0
21290,2020,14.0
21291,2020,1.0
21292,2020,41.0
21293,2020,1.0
21294,2020,7.0
21295,2020,29.0
21296,2020,1.0
21297,2020,6.0
21298,2020,2.0
21299,2020,3.0
21300,2020,1.0
21301,2020,3.0
21302,2020,1.0
21303,2020,0.0
21304,2020,1.0
