INSEE_COM,Fibre_it,annee
77319,1,2022
77317,1,2022
77318,1,2022
77315,1,2022
77316,0,2022
77302,0,2022
77303,1,2022
77300,1,2022
77301,1,2022
65338,0,2022
28379,1,2022
65339,0,2022
65336,0,2022
28377,1,2022
65337,0,2022
28378,1,2022
65323,1,2022
28375,1,2022
65324,1,2022
65321,1,2022
28373,1,2022
65322,0,2022
28374,1,2022
28371,1,2022
65320,1,2022
28372,1,2022
28380,1,2022
77308,1,2022
77309,0,2022
77306,1,2022
16398,0,2022
77307,1,2022
16399,1,2022
77304,1,2022
16396,1,2022
77305,1,2022
16397,1,2022
16394,1,2022
16395,1,2022
16392,1,2022
16393,1,2022
65329,0,2022
65327,1,2022
65328,0,2022
65325,0,2022
65326,1,2022
65313,1,2022
65310,0,2022
65311,1,2022
65318,1,2022
65319,1,2022
65316,0,2022
65317,1,2022
65314,0,2022
65315,0,2022
65301,1,2022
89336,0,2022
89337,1,2022
65300,0,2022
89334,0,2022
89335,0,2022
89332,1,2022
89333,0,2022
89331,0,2022
77357,1,2022
77358,1,2022
77355,1,2022
77356,1,2022
77353,1,2022
77354,0,2022
77352,1,2022
65309,1,2022
77350,1,2022
65307,0,2022
65308,0,2022
65305,1,2022
65306,1,2022
65303,1,2022
65304,1,2022
89338,0,2022
65378,0,2022
89339,0,2022
65379,0,2022
89325,0,2022
65376,1,2022
89326,1,2022
65377,1,2022
89323,0,2022
65374,0,2022
89324,0,2022
65375,1,2022
89321,0,2022
65372,1,2022
65373,0,2022
65370,1,2022
89320,0,2022
65371,0,2022
77359,1,2022
77347,1,2022
77344,1,2022
77345,1,2022
77342,1,2022
77343,1,2022
77340,0,2022
77341,1,2022
89329,0,2022
89327,1,2022
65367,0,2022
89328,1,2022
65368,0,2022
89314,0,2022
89315,0,2022
65366,1,2022
89312,0,2022
65363,1,2022
89313,0,2022
65364,0,2022
89310,0,2022
65361,1,2022
89311,0,2022
65362,1,2022
65360,1,2022
77348,1,2022
77349,1,2022
77335,1,2022
77336,1,2022
77333,1,2022
77331,0,2022
77332,1,2022
77330,1,2022
89318,0,2022
65369,1,2022
89319,1,2022
89316,0,2022
65356,0,2022
65357,1,2022
89303,0,2022
65354,1,2022
89304,0,2022
65355,0,2022
65352,0,2022
89302,1,2022
65353,1,2022
65350,1,2022
89300,0,2022
65351,0,2022
77339,1,2022
77337,1,2022
77338,1,2022
77325,1,2022
77322,0,2022
77323,0,2022
77320,1,2022
77321,1,2022
89309,1,2022
89307,0,2022
65358,1,2022
89308,0,2022
65359,1,2022
65345,0,2022
89306,0,2022
65346,1,2022
65343,0,2022
65344,1,2022
65341,1,2022
65342,0,2022
65340,1,2022
77328,1,2022
77329,0,2022
77326,1,2022
77327,1,2022
28425,1,2022
28426,0,2022
65349,0,2022
28423,1,2022
28424,1,2022
65347,1,2022
28421,1,2022
65348,0,2022
28422,1,2022
28418,1,2022
28419,1,2022
28417,1,2022
28414,1,2022
28415,1,2022
28410,0,2022
28411,1,2022
65411,0,2022
65412,0,2022
65410,1,2022
65419,0,2022
65417,1,2022
65418,0,2022
65415,0,2022
65416,0,2022
65413,0,2022
65414,1,2022
65400,0,2022
65401,1,2022
65408,0,2022
65409,1,2022
65406,0,2022
65407,1,2022
65404,1,2022
65405,1,2022
65402,0,2022
65403,1,2022
28407,1,2022
28408,1,2022
28405,1,2022
28406,1,2022
28403,1,2022
28404,1,2022
28401,1,2022
28400,1,2022
16424,1,2022
16425,1,2022
16422,0,2022
16423,1,2022
16420,1,2022
16421,1,2022
28409,1,2022
16418,0,2022
16415,0,2022
16416,0,2022
16413,1,2022
16414,1,2022
16412,1,2022
16419,1,2022
16406,1,2022
16404,0,2022
16405,0,2022
16402,1,2022
16403,0,2022
16400,1,2022
16401,1,2022
53078,1,2022
53079,0,2022
53076,1,2022
53077,1,2022
53074,1,2022
53075,1,2022
53072,1,2022
53073,1,2022
53071,0,2022
41099,1,2022
41097,1,2022
41098,1,2022
16408,1,2022
41095,1,2022
16409,1,2022
41096,0,2022
41093,0,2022
41094,1,2022
41091,1,2022
41090,1,2022
53069,1,2022
53067,1,2022
53068,1,2022
53066,1,2022
53063,1,2022
53064,1,2022
53061,1,2022
53062,1,2022
41088,1,2022
41089,0,2022
41086,0,2022
41087,1,2022
41084,0,2022
41085,1,2022
41083,0,2022
41080,0,2022
41081,0,2022
53058,1,2022
53059,1,2022
53056,1,2022
53057,1,2022
53054,1,2022
53055,1,2022
53052,1,2022
53053,1,2022
53051,1,2022
41079,0,2022
41077,1,2022
41078,0,2022
89017,0,2022
41075,1,2022
89018,0,2022
89015,0,2022
41073,1,2022
89016,0,2022
41074,0,2022
89013,1,2022
41071,0,2022
89014,0,2022
80680,0,2022
41072,0,2022
89011,0,2022
89012,0,2022
41070,0,2022
89010,0,2022
90008,1,2022
90009,1,2022
90006,1,2022
90007,1,2022
53047,1,2022
90004,1,2022
53048,1,2022
90005,1,2022
77038,1,2022
53045,1,2022
90002,1,2022
77039,1,2022
53046,0,2022
90003,1,2022
77036,1,2022
53043,1,2022
77037,1,2022
90001,1,2022
77034,1,2022
53041,1,2022
77035,1,2022
53042,1,2022
77032,1,2022
77033,1,2022
53040,1,2022
77030,1,2022
77031,1,2022
80687,1,2022
41068,0,2022
80688,0,2022
41069,1,2022
89019,0,2022
80685,0,2022
65059,1,2022
41066,1,2022
80686,0,2022
41067,1,2022
89006,0,2022
80683,0,2022
65057,1,2022
89007,0,2022
80684,0,2022
65058,0,2022
41065,1,2022
89004,0,2022
80681,0,2022
65055,1,2022
41062,0,2022
89005,0,2022
80682,0,2022
65056,1,2022
41063,1,2022
89002,0,2022
65053,1,2022
41060,1,2022
89003,0,2022
65054,1,2022
41061,1,2022
65051,0,2022
65052,0,2022
65050,0,2022
53049,1,2022
77027,1,2022
77025,1,2022
77026,1,2022
77023,1,2022
77024,1,2022
77021,1,2022
77022,1,2022
77020,1,2022
80678,1,2022
80679,0,2022
80676,0,2022
80677,0,2022
89008,0,2022
80674,1,2022
65048,1,2022
89009,0,2022
80675,0,2022
65049,0,2022
80672,1,2022
65046,0,2022
28098,1,2022
80673,1,2022
65047,1,2022
28099,1,2022
80670,1,2022
65044,1,2022
28096,1,2022
80671,1,2022
65045,1,2022
65042,1,2022
65043,0,2022
65040,0,2022
65041,0,2022
77029,1,2022
77016,1,2022
77014,1,2022
77015,1,2022
77012,1,2022
77013,1,2022
77010,1,2022
77011,1,2022
80669,0,2022
80667,1,2022
80668,1,2022
80665,0,2022
80666,1,2022
80663,0,2022
65037,0,2022
80664,0,2022
65038,0,2022
80661,0,2022
65035,1,2022
80662,0,2022
65036,0,2022
65033,0,2022
65034,1,2022
65031,1,2022
65032,0,2022
77018,1,2022
77019,1,2022
77005,1,2022
77006,1,2022
77003,1,2022
53098,1,2022
77004,1,2022
53099,1,2022
77001,1,2022
53096,1,2022
77002,1,2022
53097,1,2022
53094,1,2022
90041,0,2022
80658,0,2022
53093,0,2022
80659,0,2022
53090,1,2022
53091,1,2022
80656,0,2022
80657,0,2022
80654,1,2022
65039,0,2022
80655,1,2022
80652,0,2022
65026,0,2022
80650,0,2022
65024,0,2022
80651,0,2022
65025,1,2022
89059,1,2022
65022,0,2022
65023,0,2022
89057,0,2022
65020,1,2022
89058,0,2022
65021,1,2022
89055,1,2022
89056,1,2022
89053,1,2022
89054,1,2022
89051,0,2022
77009,0,2022
89050,1,2022
77007,1,2022
90048,1,2022
77008,1,2022
53089,1,2022
90049,1,2022
90046,1,2022
53087,1,2022
90047,1,2022
53088,1,2022
90044,1,2022
53085,1,2022
90045,1,2022
77078,0,2022
53086,1,2022
90042,1,2022
77079,1,2022
53083,1,2022
90043,1,2022
77076,1,2022
53084,1,2022
77077,1,2022
90030,1,2022
53082,1,2022
77075,1,2022
77072,1,2022
53080,1,2022
77073,1,2022
77070,0,2022
77071,1,2022
65028,1,2022
65029,0,2022
89048,0,2022
65099,0,2022
89049,0,2022
89046,0,2022
65097,1,2022
65098,0,2022
89044,0,2022
65095,0,2022
89045,1,2022
65096,1,2022
89042,0,2022
65093,1,2022
89043,0,2022
65094,0,2022
89040,0,2022
65091,0,2022
89041,0,2022
65092,0,2022
90039,1,2022
65090,0,2022
90037,1,2022
90035,1,2022
90036,1,2022
77069,1,2022
90033,0,2022
90034,1,2022
77067,1,2022
90031,1,2022
77068,1,2022
90032,1,2022
77065,1,2022
77066,1,2022
77063,1,2022
77061,1,2022
77062,1,2022
41013,0,2022
77060,1,2022
41014,0,2022
41012,0,2022
89039,0,2022
41010,1,2022
89037,1,2022
65088,0,2022
89038,0,2022
65089,0,2022
89035,1,2022
65086,0,2022
89036,0,2022
65087,0,2022
89033,0,2022
65084,1,2022
89034,0,2022
65085,0,2022
89031,1,2022
65082,0,2022
89032,0,2022
65083,1,2022
65080,1,2022
89030,0,2022
65081,1,2022
90028,1,2022
90029,1,2022
90026,1,2022
90027,1,2022
90024,1,2022
90025,1,2022
77058,1,2022
90022,1,2022
77059,1,2022
90023,1,2022
77056,1,2022
90020,1,2022
77057,1,2022
90021,1,2022
77054,1,2022
41019,0,2022
77055,1,2022
77052,1,2022
41017,1,2022
77053,0,2022
41018,1,2022
77050,1,2022
77051,1,2022
41016,1,2022
28049,1,2022
41002,1,2022
41003,1,2022
28047,0,2022
28048,1,2022
41001,0,2022
28045,1,2022
28046,1,2022
89028,0,2022
65079,1,2022
89029,1,2022
65077,0,2022
28041,1,2022
89027,0,2022
65078,1,2022
89024,1,2022
80690,1,2022
65075,0,2022
28050,1,2022
89025,0,2022
80691,1,2022
65076,1,2022
28051,1,2022
89022,0,2022
65073,1,2022
89023,1,2022
65074,0,2022
89020,0,2022
65071,1,2022
89021,0,2022
65072,1,2022
90019,1,2022
65070,1,2022
16068,1,2022
90017,1,2022
16069,1,2022
90018,1,2022
16066,0,2022
90015,1,2022
16067,1,2022
90016,1,2022
77049,1,2022
16064,1,2022
90013,1,2022
16065,1,2022
90014,1,2022
77047,1,2022
16062,0,2022
90011,1,2022
77048,1,2022
16063,0,2022
90012,1,2022
77045,1,2022
16071,0,2022
77046,1,2022
16072,1,2022
90010,1,2022
77043,1,2022
41008,1,2022
77044,1,2022
41009,0,2022
16070,1,2022
77041,1,2022
41006,1,2022
77042,0,2022
41007,1,2022
41004,0,2022
77040,1,2022
28038,1,2022
28039,1,2022
80698,0,2022
28036,1,2022
80699,0,2022
28037,1,2022
80696,1,2022
28034,1,2022
80697,0,2022
28035,1,2022
80694,1,2022
65068,0,2022
28032,1,2022
80695,0,2022
65069,1,2022
28033,1,2022
80692,0,2022
65066,1,2022
28030,1,2022
80693,1,2022
65067,0,2022
28031,1,2022
65064,0,2022
65065,0,2022
28040,1,2022
65062,1,2022
65063,1,2022
65060,0,2022
65061,0,2022
16059,1,2022
16057,1,2022
16058,1,2022
16055,0,2022
16056,1,2022
16053,1,2022
16054,0,2022
16052,0,2022
16060,1,2022
80607,0,2022
16061,0,2022
80605,0,2022
80606,0,2022
80603,1,2022
28029,0,2022
80604,0,2022
80601,0,2022
28027,1,2022
80602,1,2022
28028,1,2022
28025,1,2022
80600,0,2022
28026,0,2022
28023,1,2022
28024,1,2022
28021,1,2022
28022,1,2022
16048,0,2022
16049,0,2022
16046,0,2022
53036,1,2022
16047,1,2022
53037,1,2022
16044,1,2022
53034,1,2022
16045,1,2022
53035,1,2022
16042,1,2022
53033,1,2022
16040,0,2022
53030,1,2022
16041,0,2022
53031,1,2022
16050,1,2022
28018,1,2022
28019,1,2022
28016,1,2022
41057,0,2022
41058,1,2022
28014,1,2022
41055,1,2022
28015,1,2022
28012,1,2022
41053,0,2022
28013,1,2022
41054,0,2022
28010,1,2022
41051,0,2022
41052,1,2022
41050,0,2022
16039,1,2022
16037,0,2022
53038,1,2022
16038,1,2022
53039,1,2022
16035,1,2022
53025,1,2022
16036,1,2022
53026,0,2022
53023,1,2022
16034,1,2022
16031,1,2022
53021,1,2022
16032,1,2022
53022,1,2022
16030,1,2022
41059,0,2022
41046,0,2022
41047,1,2022
41044,0,2022
41045,1,2022
28089,1,2022
41042,0,2022
41043,1,2022
28087,1,2022
41040,0,2022
28088,1,2022
41041,1,2022
28085,1,2022
28086,1,2022
28094,1,2022
28095,1,2022
28092,1,2022
53029,1,2022
28090,1,2022
28091,1,2022
53027,1,2022
53028,1,2022
53015,0,2022
53012,1,2022
53013,1,2022
53010,1,2022
53011,1,2022
41048,1,2022
41049,0,2022
41035,0,2022
41036,0,2022
04087,1,2022
04088,1,2022
41034,0,2022
28078,0,2022
04085,1,2022
41031,1,2022
28079,1,2022
04086,1,2022
41032,1,2022
28076,1,2022
28077,1,2022
04084,1,2022
41030,1,2022
28074,1,2022
04092,0,2022
28075,1,2022
04093,0,2022
04090,0,2022
28084,1,2022
04091,1,2022
28081,1,2022
28082,1,2022
53018,1,2022
53019,1,2022
28080,0,2022
53016,1,2022
53017,1,2022
53003,1,2022
16099,1,2022
53001,1,2022
53002,1,2022
16097,1,2022
16098,1,2022
16095,1,2022
16096,1,2022
80649,0,2022
41039,0,2022
80647,0,2022
80648,0,2022
41037,0,2022
80645,0,2022
41038,0,2022
80646,0,2022
41024,0,2022
80643,0,2022
04079,1,2022
41025,1,2022
80644,0,2022
04076,0,2022
41022,1,2022
65015,0,2022
04077,1,2022
28067,1,2022
80642,0,2022
65016,1,2022
04074,0,2022
41020,1,2022
28068,1,2022
65013,0,2022
04075,0,2022
28065,1,2022
80640,1,2022
65014,1,2022
04072,1,2022
65011,1,2022
04073,0,2022
65012,1,2022
04081,1,2022
28064,1,2022
28072,1,2022
65010,1,2022
28073,1,2022
53009,1,2022
28070,1,2022
28071,1,2022
53007,1,2022
53008,1,2022
53005,1,2022
16088,1,2022
16089,1,2022
16086,1,2022
16087,1,2022
16084,1,2022
16085,1,2022
16093,1,2022
16091,1,2022
80638,0,2022
80639,1,2022
41028,1,2022
41029,1,2022
16090,1,2022
80637,0,2022
04069,1,2022
41026,1,2022
80634,0,2022
65019,1,2022
41027,1,2022
80635,0,2022
04067,1,2022
80632,1,2022
65017,0,2022
04068,1,2022
28058,1,2022
80633,0,2022
65018,0,2022
04065,1,2022
28059,1,2022
80630,0,2022
65004,1,2022
04066,0,2022
28056,1,2022
80631,0,2022
65005,1,2022
04063,1,2022
28057,1,2022
65002,1,2022
28054,1,2022
65003,0,2022
04061,1,2022
28055,1,2022
04062,0,2022
28052,1,2022
65001,1,2022
04070,0,2022
28053,1,2022
28061,1,2022
28062,1,2022
28060,1,2022
16079,1,2022
16077,1,2022
16078,0,2022
16075,1,2022
16076,1,2022
16073,1,2022
16074,0,2022
16082,1,2022
80629,0,2022
16083,1,2022
80627,0,2022
16081,1,2022
80628,0,2022
80625,0,2022
80626,1,2022
04058,1,2022
80623,1,2022
04059,1,2022
80624,0,2022
65009,0,2022
80621,0,2022
65006,0,2022
04057,0,2022
80622,0,2022
65007,1,2022
04054,1,2022
04055,1,2022
80620,1,2022
04053,1,2022
04050,0,2022
04051,1,2022
16109,1,2022
16107,1,2022
16108,1,2022
16105,0,2022
16106,1,2022
16103,1,2022
16104,1,2022
16101,0,2022
16102,1,2022
16100,1,2022
80609,0,2022
80618,1,2022
80619,1,2022
80616,0,2022
80617,0,2022
80614,1,2022
80615,1,2022
80613,1,2022
80611,0,2022
28128,1,2022
28129,1,2022
28126,1,2022
28127,1,2022
28124,1,2022
04099,1,2022
28122,1,2022
04096,1,2022
28123,1,2022
04097,1,2022
28120,1,2022
04094,1,2022
28121,0,2022
04095,1,2022
16147,1,2022
16148,1,2022
16145,1,2022
16146,1,2022
16143,1,2022
16144,1,2022
16141,1,2022
16142,1,2022
16140,1,2022
04128,1,2022
04129,0,2022
28119,1,2022
04126,0,2022
04127,1,2022
28117,1,2022
04124,1,2022
28118,1,2022
04122,1,2022
28116,1,2022
04123,1,2022
28113,1,2022
04120,1,2022
28114,1,2022
04121,0,2022
28111,0,2022
28110,1,2022
16138,1,2022
16139,1,2022
16136,1,2022
16137,1,2022
16134,1,2022
16135,1,2022
16132,1,2022
16133,1,2022
16130,1,2022
16131,1,2022
04118,1,2022
28108,1,2022
04115,1,2022
28109,1,2022
04116,1,2022
28106,0,2022
04113,1,2022
28107,1,2022
28104,1,2022
04111,1,2022
28105,1,2022
04112,1,2022
28102,1,2022
28103,1,2022
04110,1,2022
28100,1,2022
16127,1,2022
16128,0,2022
16125,1,2022
16123,1,2022
16124,1,2022
16121,1,2022
16122,1,2022
16120,0,2022
04108,1,2022
04109,1,2022
04106,0,2022
04107,1,2022
04104,0,2022
04102,0,2022
04101,0,2022
16118,1,2022
16119,1,2022
16116,1,2022
16117,0,2022
16114,1,2022
16112,0,2022
16113,0,2022
16110,1,2022
16111,0,2022
90084,1,2022
90085,0,2022
90082,1,2022
90083,1,2022
90080,1,2022
04169,0,2022
90081,1,2022
04166,1,2022
04167,0,2022
04164,0,2022
04162,1,2022
04163,1,2022
04160,1,2022
04161,1,2022
04170,0,2022
89099,1,2022
89098,1,2022
89095,0,2022
89096,1,2022
89093,1,2022
89094,1,2022
89091,0,2022
89092,1,2022
90088,1,2022
90089,1,2022
90086,0,2022
90087,1,2022
90074,1,2022
04159,0,2022
90071,1,2022
90072,1,2022
04157,1,2022
04158,0,2022
90070,1,2022
04155,1,2022
04156,1,2022
04154,0,2022
04151,1,2022
04152,1,2022
04150,0,2022
89088,1,2022
89089,0,2022
89086,0,2022
89087,0,2022
89084,0,2022
89085,1,2022
89083,1,2022
89080,1,2022
89081,1,2022
90079,1,2022
90077,1,2022
90078,1,2022
90075,1,2022
90076,1,2022
90062,0,2022
90063,1,2022
04148,0,2022
90060,1,2022
04149,1,2022
90061,0,2022
04144,1,2022
04145,1,2022
04142,1,2022
04143,1,2022
04140,1,2022
04141,0,2022
89079,0,2022
89077,0,2022
89075,0,2022
89076,1,2022
89073,0,2022
89074,1,2022
89071,0,2022
89072,0,2022
90068,1,2022
90069,1,2022
90066,0,2022
90067,1,2022
90064,1,2022
90065,1,2022
77098,1,2022
04139,1,2022
90051,1,2022
77099,0,2022
90052,1,2022
77096,1,2022
04137,1,2022
77097,1,2022
04138,0,2022
90050,1,2022
77094,0,2022
04135,0,2022
77095,1,2022
04136,1,2022
04133,1,2022
77093,1,2022
04134,0,2022
77090,1,2022
77091,1,2022
04132,0,2022
04130,1,2022
89068,0,2022
89069,1,2022
89066,0,2022
89067,0,2022
89064,0,2022
89065,0,2022
89062,1,2022
89063,0,2022
89060,1,2022
89061,0,2022
90059,0,2022
90057,1,2022
90058,0,2022
90055,1,2022
90056,1,2022
77089,1,2022
90053,1,2022
90054,1,2022
77087,1,2022
77088,0,2022
77085,0,2022
77086,1,2022
77083,1,2022
77084,0,2022
77081,1,2022
77082,1,2022
77080,1,2022
53199,1,2022
53197,1,2022
53198,1,2022
53195,1,2022
53196,1,2022
53193,1,2022
53191,1,2022
53192,1,2022
53190,1,2022
53188,1,2022
53189,1,2022
53186,1,2022
53187,1,2022
53184,1,2022
53185,1,2022
53182,1,2022
90095,1,2022
53180,1,2022
90096,1,2022
53181,1,2022
90093,1,2022
90094,1,2022
90091,1,2022
90090,1,2022
53179,0,2022
53177,1,2022
53178,1,2022
53175,1,2022
53176,1,2022
90099,1,2022
53173,1,2022
53174,1,2022
90097,1,2022
90098,1,2022
53172,1,2022
53170,1,2022
41198,0,2022
41199,0,2022
41196,1,2022
89139,0,2022
41194,1,2022
89136,1,2022
41195,1,2022
89137,0,2022
41192,1,2022
89134,1,2022
41193,0,2022
41190,0,2022
89132,0,2022
41191,0,2022
89133,1,2022
89130,0,2022
89131,0,2022
