INSEE_COM,annee,nb_chomeurs
27396,2021,30
27397,2021,140
27398,2021,90
27407,2021,20
27411,2021,15
27413,2021,65
27420,2021,15
27421,2021,45
27422,2021,60
27427,2021,35
27430,2021,30
27431,2021,65
27432,2021,50
27433,2021,20
27435,2021,20
27437,2021,25
27445,2021,15
27448,2021,395
27453,2021,135
27462,2021,5
27463,2021,50
27464,2021,55
27466,2021,30
27468,2021,65
27470,2021,105
27473,2021,55
27480,2021,40
27481,2021,15
27485,2021,80
27486,2021,45
27488,2021,10
27490,2021,15
27492,2021,15
27493,2021,250
27495,2021,15
27498,2021,25
27500,2021,120
27501,2021,20
27502,2021,190
27511,2021,55
27512,2021,20
27514,2021,15
27518,2021,55
27521,2021,5
27533,2021,20
27534,2021,45
27536,2021,25
27537,2021,50
27540,2021,45
27541,2021,5
27544,2021,15
27545,2021,10
27546,2021,10
27547,2021,60
27557,2021,15
27558,2021,5
27569,2021,15
27571,2021,20
27580,2021,125
27587,2021,70
27589,2021,60
27592,2021,20
27593,2021,105
27594,2021,20
27599,2021,60
27603,2021,20
27604,2021,10
27606,2021,35
27610,2021,5
27612,2021,15
27615,2021,5
27617,2021,50
27620,2021,30
27622,2021,200
27623,2021,30
27625,2021,30
27627,2021,25
27630,2021,25
27631,2021,25
27632,2021,60
27633,2021,40
27644,2021,20
27650,2021,30
27656,2021,85
27661,2021,25
27663,2021,10
27667,2021,25
27671,2021,20
27672,2021,20
27678,2021,45
27684,2021,65
27691,2021,50
27696,2021,55
27697,2021,10
27699,2021,5
28001,2021,150
28008,2021,10
28012,2021,255
28016,2021,5
28021,2021,100
28022,2021,40
28025,2021,10
28027,2021,80
28031,2021,25
28033,2021,65
28034,2021,45
28037,2021,35
28041,2021,15
28045,2021,20
28047,2021,45
28049,2021,10
28050,2021,30
28051,2021,315
28053,2021,15
28060,2021,10
28062,2021,45
28064,2021,115
28065,2021,5
28071,2021,55
28075,2021,55
28079,2021,15
28080,2021,30
28089,2021,240
28091,2021,5
28103,2021,390
28108,2021,10
28114,2021,10
28118,2021,25
28120,2021,25
28122,2021,95
28123,2021,15
28126,2021,15
28132,2021,35
28139,2021,10
28140,2021,460
28141,2021,15
28146,2021,50
28147,2021,40
28151,2021,10
28153,2021,15
28157,2021,5
28159,2021,20
28164,2021,55
28171,2021,60
28173,2021,80
28176,2021,35
28178,2021,10
28182,2021,15
28183,2021,40
28189,2021,10
28194,2021,30
28200,2021,30
28201,2021,120
28206,2021,55
28210,2021,10
28211,2021,45
28213,2021,50
28216,2021,15
28217,2021,15
28220,2021,430
28223,2021,120
28229,2021,1145
28233,2021,75
28237,2021,10
28240,2021,30
28242,2021,5
28243,2021,10
28245,2021,15
28247,2021,25
28249,2021,30
28253,2021,60
28257,2021,0
28259,2021,15
28260,2021,10
35308,2021,350
35310,2021,70
35311,2021,45
35315,2021,90
35316,2021,75
35317,2021,40
35319,2021,130
35321,2021,40
35326,2021,155
35329,2021,35
35330,2021,65
35332,2021,75
35336,2021,15
35339,2021,35
35343,2021,90
35350,2021,45
35352,2021,525
35359,2021,70
35362,2021,95
36001,2021,75
36005,2021,225
36007,2021,35
36008,2021,15
36010,2021,60
36011,2021,10
36018,2021,415
36022,2021,25
36024,2021,5
36027,2021,10
36028,2021,10
36033,2021,35
36038,2021,10
36040,2021,10
36042,2021,40
36043,2021,50
36046,2021,310
36049,2021,10
36052,2021,15
36053,2021,25
36057,2021,40
36059,2021,20
36062,2021,30
36063,2021,640
36066,2021,25
36070,2021,110
36080,2021,5
36085,2021,10
36090,2021,0
36093,2021,170
36100,2021,15
36104,2021,15
36109,2021,55
36114,2021,15
36120,2021,35
36129,2021,40
36130,2021,5
36132,2021,5
36133,2021,15
36137,2021,20
36141,2021,125
36142,2021,105
36144,2021,15
36145,2021,15
36147,2021,5
36149,2021,50
36153,2021,20
36157,2021,25
36160,2021,25
36166,2021,10
36171,2021,155
36177,2021,20
36180,2021,50
36182,2021,40
36187,2021,10
36189,2021,60
36190,2021,10
36192,2021,145
36194,2021,70
36195,2021,35
36198,2021,25
36204,2021,20
36208,2021,45
36213,2021,15
36219,2021,40
36220,2021,100
36224,2021,65
36225,2021,5
36233,2021,55
36234,2021,20
36236,2021,25
36238,2021,5
36240,2021,20
36242,2021,10
36243,2021,15
36247,2021,70
36248,2021,15
37004,2021,35
37008,2021,175
37011,2021,205
37021,2021,115
37023,2021,25
37024,2021,75
37026,2021,30
37027,2021,430
37028,2021,35
37029,2021,20
37030,2021,60
37031,2021,265
37035,2021,20
37042,2021,10
37047,2021,80
37050,2021,980
37052,2021,80
37053,2021,5
37058,2021,125
37059,2021,70
37061,2021,25
37064,2021,15
37069,2021,20
37074,2021,275
37075,2021,20
37078,2021,25
37083,2021,125
37087,2021,15
37090,2021,10
37091,2021,175
37092,2021,35
37094,2021,40
37101,2021,15
37104,2021,345
37105,2021,15
37108,2021,40
37112,2021,30
37117,2021,80
37121,2021,20
37122,2021,3730
37123,2021,370
37124,2021,115
37128,2021,80
37129,2021,75
37130,2021,160
37140,2021,25
37141,2021,75
37142,2021,35
37143,2021,115
37145,2021,20
37147,2021,30
37152,2021,125
37153,2021,285
37160,2021,25
37165,2021,30
37173,2021,45
37176,2021,75
37181,2021,20
37182,2021,85
37184,2021,20
37185,2021,155
37188,2021,80
37189,2021,65
37190,2021,10
37200,2021,70
37201,2021,55
37203,2021,215
37205,2021,100
37208,2021,905
37210,2021,65
37214,2021,1270
37220,2021,35
37226,2021,310
37251,2021,80
37253,2021,15
37254,2021,105
37257,2021,120
37267,2021,270
37268,2021,10
37269,2021,25
37273,2021,375
37276,2021,85
38002,2021,80
38004,2021,95
38005,2021,110
38008,2021,0
38012,2021,210
38017,2021,70
38018,2021,25
38020,2021,25
38022,2021,590
38026,2021,65
38033,2021,30
38038,2021,25
38039,2021,130
38040,2021,15
38041,2021,10
38042,2021,45
38043,2021,100
38046,2021,50
38050,2021,50
38051,2021,80
38058,2021,155
38061,2021,190
38072,2021,235
38081,2021,105
38082,2021,150
38085,2021,740
38089,2021,5
38092,2021,10
38095,2021,170
38100,2021,160
38101,2021,50
38106,2021,25
38108,2021,15
38113,2021,40
38114,2021,70
38128,2021,35
38130,2021,455
38134,2021,55
38135,2021,70
38136,2021,35
38148,2021,205
38153,2021,25
38155,2021,100
38159,2021,35
38166,2021,20
38167,2021,45
38169,2021,2190
38179,2021,420
38180,2021,75
38183,2021,30
38184,2021,80
38190,2021,100
38192,2021,10
38195,2021,55
38213,2021,30
38214,2021,90
38218,2021,75
38219,2021,45
38223,2021,95
38224,2021,5
38231,2021,60
38232,2021,35
38235,2021,20
38237,2021,25
38240,2021,50
38242,2021,80
38243,2021,20
38244,2021,35
38246,2021,65
38250,2021,35
38256,2021,135
38257,2021,30
38259,2021,70
38261,2021,320
38263,2021,15
38267,2021,60
38269,2021,370
38271,2021,40
38273,2021,20
38275,2021,20
38276,2021,180
38281,2021,110
38286,2021,5
38287,2021,55
38288,2021,85
38291,2021,95
38295,2021,45
38298,2021,740
38304,2021,85
38307,2021,40
38308,2021,10
38311,2021,55
38316,2021,565
38317,2021,935
38325,2021,15
38331,2021,50
38332,2021,265
38336,2021,110
38339,2021,90
38340,2021,170
38343,2021,105
38345,2021,45
38346,2021,15
38347,2021,95
38352,2021,115
38354,2021,25
38355,2021,0
38356,2021,30
38357,2021,180
38361,2021,15
38362,2021,35
38366,2021,25
38370,2021,45
38372,2021,55
38374,2021,220
38379,2021,20
38389,2021,200
38391,2021,15
38395,2021,170
38396,2021,45
38397,2021,305
38400,2021,200
38407,2021,50
38408,2021,110
38414,2021,0
38415,2021,65
38422,2021,275
38424,2021,20
38427,2021,15
38431,2021,115
38433,2021,60
38436,2021,90
38437,2021,20
38449,2021,440
38452,2021,30
38454,2021,115
38455,2021,245
38457,2021,250
38463,2021,115
38464,2021,130
38466,2021,70
38468,2021,350
38469,2021,5
38474,2021,720
38483,2021,100
38486,2021,405
38489,2021,5
38492,2021,45
38494,2021,60
38495,2021,55
38501,2021,110
38503,2021,130
38507,2021,535
38509,2021,750
38512,2021,35
38514,2021,10
38516,2021,330
38518,2021,25
38519,2021,150
38521,2021,5
38522,2021,5
38526,2021,20
38527,2021,40
38530,2021,140
38533,2021,40
38535,2021,20
38536,2021,60
38537,2021,595
38538,2021,250
38540,2021,55
38542,2021,15
38549,2021,5
38555,2021,50
38558,2021,80
38559,2021,285
38560,2021,110
38561,2021,155
38567,2021,95
39004,2021,0
39006,2021,15
39010,2021,10
39018,2021,30
39019,2021,10
39020,2021,5
39021,2021,40
39024,2021,20
39029,2021,25
39037,2021,15
39048,2021,10
39054,2021,5
39058,2021,5
39060,2021,5
39062,2021,0
39076,2021,10
39081,2021,20
39083,2021,25
39084,2021,5
39093,2021,25
39097,2021,580
39099,2021,20
39101,2021,75
39105,2021,10
39106,2021,20
39107,2021,10
39114,2021,10
39116,2021,10
39118,2021,0
39122,2021,15
39124,2021,20
39129,2021,25
39137,2021,25
39138,2021,30
39140,2021,5
39145,2021,10
39147,2021,0
39149,2021,15
39154,2021,90
39159,2021,15
39160,2021,50
39163,2021,5
39165,2021,5
39173,2021,95
39176,2021,25
39178,2021,0
39179,2021,15
39182,2021,30
39185,2021,20
39188,2021,20
39192,2021,10
39193,2021,60
39194,2021,25
39196,2021,5
39198,2021,2015
39199,2021,85
39201,2021,25
39203,2021,5
39211,2021,20
39223,2021,10
39225,2021,10
39228,2021,55
39230,2021,5
39236,2021,0
39238,2021,5
39240,2021,15
39241,2021,20
39245,2021,20
39249,2021,0
39252,2021,45
39254,2021,5
39263,2021,35
39267,2021,0
39271,2021,20
39274,2021,25
39277,2021,5
39283,2021,40
39286,2021,175
39290,2021,20
39293,2021,5
39301,2021,5
39302,2021,5
39305,2021,15
39310,2021,25
39317,2021,25
39320,2021,30
39327,2021,45
39328,2021,30
39345,2021,25
39346,2021,5
39350,2021,15
39351,2021,10
39354,2021,15
39360,2021,10
39361,2021,20
39363,2021,5
39364,2021,25
39370,2021,80
39377,2021,10
39378,2021,40
39379,2021,25
39380,2021,5
39385,2021,35
39389,2021,35
39391,2021,10
39392,2021,10
39400,2021,15
39403,2021,15
39405,2021,40
39409,2021,5
39412,2021,15
39413,2021,30
39415,2021,65
39420,2021,10
39421,2021,5
39426,2021,10
39427,2021,5
39429,2021,30
39430,2021,5
39431,2021,10
39432,2021,10
39436,2021,5
39437,2021,10
39446,2021,10
39447,2021,10
39448,2021,20
39451,2021,45
39452,2021,30
39460,2021,15
39463,2021,15
39466,2021,5
39469,2021,10
39471,2021,50
39477,2021,10
39480,2021,15
39486,2021,5
39491,2021,155
39492,2021,10
39493,2021,10
39495,2021,5
39501,2021,75
39502,2021,25
39504,2021,15
39508,2021,40
39510,2021,60
39514,2021,10
39519,2021,15
39520,2021,45
39522,2021,5
39525,2021,25
39527,2021,10
39529,2021,0
39531,2021,10
39532,2021,0
39539,2021,15
39540,2021,10
39548,2021,5
39551,2021,10
39555,2021,15
39560,2021,20
39561,2021,40
39565,2021,5
39575,2021,5
39577,2021,30
39579,2021,40
39584,2021,10
39585,2021,0
39586,2021,0
40003,2021,10
40005,2021,15
40008,2021,5
40011,2021,25
40016,2021,15
40018,2021,35
40021,2021,100
40024,2021,10
40026,2021,15
40027,2021,15
40030,2021,5
40031,2021,60
40036,2021,385
40039,2021,10
40042,2021,35
40047,2021,25
40049,2021,20
40050,2021,10
40056,2021,55
40061,2021,55
40063,2021,70
40065,2021,1135
40072,2021,10
40074,2021,45
40079,2021,5
40080,2021,85
40084,2021,60
40091,2021,50
40096,2021,5
40097,2021,40
15203,2021,5
15207,2021,25
15212,2021,10
15214,2021,5
15216,2021,15
15222,2021,10
15223,2021,5
15224,2021,5
15225,2021,10
15226,2021,10
15229,2021,0
15232,2021,10
15233,2021,5
15235,2021,20
15236,2021,35
15240,2021,10
15242,2021,5
15251,2021,5
15252,2021,25
15253,2021,0
15255,2021,45
15256,2021,0
15257,2021,15
15263,2021,5
15265,2021,105
15266,2021,40
15268,2021,50
15269,2021,10
16001,2021,20
16011,2021,35
16012,2021,35
16015,2021,5600
16018,2021,65
16024,2021,40
16029,2021,15
16035,2021,15
16040,2021,25
16045,2021,30
16047,2021,15
16050,2021,20
16055,2021,65
16062,2021,10
16066,2021,40
16067,2021,35
16068,2021,55
16072,2021,40
16073,2021,135
16079,2021,30
16084,2021,20
16088,2021,90
16090,2021,335
16093,2021,105
16095,2021,10
16097,2021,265
16099,2021,10
16101,2021,60
16109,2021,65
16111,2021,10
16114,2021,10
16120,2021,75
16121,2021,30
16124,2021,50
16134,2021,90
16143,2021,40
16144,2021,35
16147,2021,15
16148,2021,105
16153,2021,80
16154,2021,515
16161,2021,10
16162,2021,10
16163,2021,90
16171,2021,40
16173,2021,10
16174,2021,50
16176,2021,25
16178,2021,15
16182,2021,35
16184,2021,5
16186,2021,60
16190,2021,10
16195,2021,25
16197,2021,5
16198,2021,35
16199,2021,200
16200,2021,30
16203,2021,5
16205,2021,45
16208,2021,35
16213,2021,25
16218,2021,40
16222,2021,25
16224,2021,45
16225,2021,40
16226,2021,50
16229,2021,15
16231,2021,15
16243,2021,70
16244,2021,225
16245,2021,65
16246,2021,20
16252,2021,10
16258,2021,35
16264,2021,10
16268,2021,15
16271,2021,110
16272,2021,25
16276,2021,60
16277,2021,55
16279,2021,15
16280,2021,100
16281,2021,320
16282,2021,40
16283,2021,40
16286,2021,235
16287,2021,310
16292,2021,355
16293,2021,20
16304,2021,75
16306,2021,20
16310,2021,10
16312,2021,55
16317,2021,40
16321,2021,0
16330,2021,65
16335,2021,15
16337,2021,55
16338,2021,25
16339,2021,65
16341,2021,295
16346,2021,20
16348,2021,85
16349,2021,35
16354,2021,10
16357,2021,10
16360,2021,20
16361,2021,25
16366,2021,160
16373,2021,15
16374,2021,1115
16380,2021,35
16385,2021,80
16389,2021,5
16395,2021,25
16398,2021,5
16401,2021,10
16412,2021,20
16419,2021,25
16420,2021,15
16424,2021,35
17002,2021,10
17009,2021,105
17010,2021,295
17016,2021,65
17017,2021,65
17024,2021,115
17029,2021,10
17034,2021,40
17037,2021,75
17039,2021,25
17045,2021,75
17046,2021,35
17050,2021,30
17051,2021,200
17053,2021,135
17055,2021,20
17056,2021,60
17059,2021,90
17060,2021,20
17061,2021,5
17062,2021,20
17063,2021,30
17064,2021,195
17072,2021,120
17074,2021,100
17079,2021,125
17082,2021,40
17089,2021,60
17091,2021,115
17119,2021,100
17124,2021,40
17129,2021,45
17133,2021,65
17138,2021,15
17142,2021,360
17146,2021,255
17151,2021,70
17153,2021,165
17157,2021,10
17158,2021,115
17160,2021,25
17162,2021,15
17163,2021,40
17164,2021,130
17165,2021,25
17166,2021,105
17168,2021,355
17171,2021,55
17174,2021,70
17175,2021,50
17177,2021,15
17179,2021,115
17180,2021,15
17182,2021,45
17188,2021,40
17192,2021,70
17194,2021,220
17196,2021,50
17198,2021,20
17200,2021,510
17201,2021,40
17210,2021,40
17211,2021,55
17212,2021,15
17216,2021,80
17219,2021,540
17220,2021,40
17221,2021,85
17222,2021,180
17224,2021,170
17233,2021,25
17237,2021,60
17239,2021,40
17240,2021,305
17242,2021,55
17247,2021,65
17248,2021,80
17249,2021,15
17250,2021,50
17253,2021,115
17254,2021,20
17255,2021,65
17258,2021,30
17262,2021,70
17264,2021,420
17265,2021,110
17268,2021,15
17270,2021,60
17276,2021,5
17280,2021,50
17282,2021,20
17283,2021,430
17284,2021,125
17285,2021,90
17287,2021,20
17292,2021,50
17293,2021,45
17295,2021,70
17297,2021,195
17300,2021,8455
17302,2021,45
17303,2021,85
17304,2021,40
17305,2021,40
17306,2021,1750
17307,2021,105
17312,2021,60
17315,2021,105
17317,2021,50
17323,2021,135
17325,2021,45
17326,2021,15
17329,2021,40
17332,2021,35
17334,2021,20
17338,2021,130
17339,2021,100
17340,2021,110
17341,2021,10
17346,2021,140
17357,2021,40
17358,2021,30
17367,2021,10
17369,2021,210
17374,2021,25
17378,2021,30
17380,2021,310
17381,2021,20
17387,2021,125
17388,2021,30
17389,2021,35
17391,2021,150
17398,2021,15
17400,2021,50
17404,2021,65
17405,2021,25
17408,2021,70
17410,2021,50
17412,2021,40
17414,2021,355
17420,2021,165
17421,2021,590
17424,2021,30
17427,2021,20
17431,2021,60
17436,2021,60
17437,2021,10
17438,2021,30
17440,2021,25
17442,2021,35
17449,2021,740
17457,2021,105
17461,2021,335
17464,2021,15
17467,2021,25
17469,2021,45
17472,2021,140
17476,2021,20
17477,2021,10
17479,2021,25
17480,2021,75
17482,2021,45
17483,2021,145
17485,2021,95
18002,2021,10
18006,2021,15
18008,2021,25
18010,2021,10
18012,2021,25
18017,2021,15
18018,2021,240
18020,2021,55
18030,2021,65
18031,2021,45
18032,2021,70
18034,2021,15
18039,2021,15
18051,2021,10
18052,2021,75
18054,2021,15
18056,2021,20
18058,2021,115
18060,2021,5
18066,2021,70
18067,2021,40
18069,2021,25
18071,2021,0
18075,2021,60
18076,2021,25
18087,2021,240
18089,2021,25
18090,2021,30
18096,2021,185
18097,2021,100
18101,2021,25
18102,2021,30
18104,2021,10
18110,2021,80
18113,2021,15
18114,2021,15
18115,2021,55
18118,2021,105
18124,2021,15
18127,2021,75
18128,2021,10
18132,2021,5
18134,2021,75
18138,2021,120
18140,2021,90
18148,2021,150
18149,2021,35
18152,2021,5
18153,2021,20
18154,2021,15
18156,2021,30
18157,2021,45
18160,2021,105
18162,2021,30
18165,2021,85
18167,2021,15
18168,2021,10
18172,2021,125
18177,2021,0
18184,2021,25
18188,2021,15
18201,2021,45
18207,2021,545
18208,2021,35
18211,2021,60
18214,2021,45
18215,2021,15
18219,2021,30
18228,2021,15
18230,2021,20
18232,2021,20
18233,2021,105
18237,2021,30
18240,2021,55
18244,2021,10
18248,2021,20
18250,2021,5
18252,2021,30
18255,2021,40
18256,2021,30
18257,2021,45
18259,2021,20
18261,2021,35
18271,2021,80
18272,2021,65
18273,2021,40
18275,2021,10
18278,2021,30
18281,2021,150
18282,2021,35
18289,2021,40
19001,2021,15
19004,2021,40
19005,2021,290
19006,2021,5
19017,2021,10
19020,2021,10
19021,2021,5
19023,2021,95
19025,2021,30
19026,2021,20
19028,2021,170
19034,2021,20
19035,2021,35
19038,2021,75
19041,2021,15
19045,2021,5
19048,2021,20
19054,2021,10
19059,2021,40
19071,2021,15
19075,2021,35
19080,2021,25
19081,2021,30
19083,2021,10
19086,2021,15
19087,2021,5
19088,2021,0
19090,2021,5
19091,2021,10
19093,2021,50
19099,2021,10
19101,2021,115
19105,2021,35
19112,2021,5
19119,2021,15
19120,2021,20
19121,2021,130
19123,2021,530
19129,2021,55
19130,2021,25
19131,2021,30
19133,2021,10
19134,2021,35
19138,2021,90
19139,2021,5
19147,2021,40
19148,2021,100
19150,2021,30
19152,2021,15
19153,2021,280
19155,2021,10
19157,2021,15
19162,2021,75
19163,2021,20
19169,2021,20
19172,2021,5
19173,2021,15
19176,2021,65
19179,2021,15
19184,2021,15
19191,2021,45
19195,2021,15
19201,2021,25
19202,2021,115
19204,2021,10
19205,2021,10
19207,2021,65
19210,2021,5
19214,2021,20
19217,2021,10
19225,2021,20
19226,2021,10
19227,2021,60
19234,2021,25
19241,2021,15
19242,2021,30
19244,2021,5
19246,2021,120
19252,2021,40
19255,2021,85
19257,2021,25
19259,2021,10
19260,2021,25
19263,2021,20
19264,2021,35
19265,2021,30
19269,2021,70
19270,2021,30
19271,2021,25
19272,2021,1250
19273,2021,45
19276,2021,155
19277,2021,5
19280,2021,15
19281,2021,10
19283,2021,5
19284,2021,0
21001,2021,20
21006,2021,20
21008,2021,20
21010,2021,5
21011,2021,5
21012,2021,20
21018,2021,0
21024,2021,10
21031,2021,35
21032,2021,10
21037,2021,10
21041,2021,15
21042,2021,15
21043,2021,15
21045,2021,15
21047,2021,5
21050,2021,20
21054,2021,1590
21055,2021,0
21056,2021,40
21057,2021,15
21058,2021,20
21059,2021,30
21061,2021,5
21062,2021,10
21063,2021,5
21066,2021,5
21067,2021,30
21070,2021,15
21075,2021,5
21091,2021,5
21097,2021,0
21098,2021,5
21099,2021,20
21101,2021,15
21104,2021,0
21105,2021,55
21107,2021,30
21110,2021,25
21113,2021,10
21117,2021,5
21121,2021,5
21125,2021,10
21126,2021,35
21127,2021,30
21134,2021,30
21135,2021,10
21141,2021,5
21145,2021,5
21150,2021,15
21153,2021,5
21156,2021,5
21158,2021,10
21160,2021,15
21161,2021,5
21162,2021,35
21164,2021,5
21166,2021,1670
21168,2021,0
21170,2021,15
21171,2021,825
21172,2021,15
21175,2021,5
21176,2021,0
21177,2021,15
21178,2021,15
21180,2021,15
21182,2021,0
21187,2021,15
21191,2021,50
21192,2021,20
21196,2021,70
21197,2021,0
21200,2021,50
21201,2021,10
21202,2021,15
21203,2021,10
21204,2021,5
21205,2021,20
21208,2021,10
21210,2021,25
21215,2021,5
21216,2021,5
21218,2021,5
40101,2021,30
40102,2021,100
40111,2021,65
40120,2021,40
40129,2021,75
40135,2021,55
40136,2021,5
40137,2021,20
40140,2021,20
40141,2021,20
40142,2021,100
40143,2021,25
40155,2021,135
40160,2021,20
40169,2021,10
40170,2021,10
40181,2021,120
40182,2021,75
40187,2021,230
40189,2021,0
40190,2021,25
40191,2021,35
40194,2021,100
40196,2021,30
40198,2021,10
40199,2021,25
40201,2021,90
40214,2021,35
40216,2021,20
40219,2021,5
40222,2021,55
40228,2021,80
40232,2021,20
40240,2021,40
40243,2021,275
40254,2021,40
40257,2021,180
40259,2021,25
40273,2021,480
40275,2021,35
40276,2021,35
40277,2021,45
40279,2021,1245
40285,2021,45
40286,2021,70
40288,2021,60
40297,2021,10
40301,2021,10
40310,2021,770
40319,2021,35
40322,2021,20
40326,2021,150
40328,2021,255
40329,2021,35
40333,2021,110
41001,2021,10
41003,2021,25
41008,2021,40
41016,2021,80
41018,2021,5185
41022,2021,15
41025,2021,85
41029,2021,100
41031,2021,135
41035,2021,35
41036,2021,30
41039,2021,50
41043,2021,140
41044,2021,85
41047,2021,295
41048,2021,5
41049,2021,50
41050,2021,50
41052,2021,70
41053,2021,35
41060,2021,45
41061,2021,110
41070,2021,30
41073,2021,55
41075,2021,55
41077,2021,5
41078,2021,65
41083,2021,25
41085,2021,70
41087,2021,25
41094,2021,85
41095,2021,75
41098,2021,5
41101,2021,80
41107,2021,25
41112,2021,15
41113,2021,10
41114,2021,20
41123,2021,60
41124,2021,25
41129,2021,40
41131,2021,70
41136,2021,515
41138,2021,15
41139,2021,70
41141,2021,20
41143,2021,85
41147,2021,130
41149,2021,240
41154,2021,55
41155,2021,100
41160,2021,25
41163,2021,10
41166,2021,30
41167,2021,260
41172,2021,10
41173,2021,230
41176,2021,50
41177,2021,5
41178,2021,5
41181,2021,55
41191,2021,0
41192,2021,30
41198,2021,245
41201,2021,25
41203,2021,30
41205,2021,5
41206,2021,40
41211,2021,190
41213,2021,5
41216,2021,35
41219,2021,20
41220,2021,310
41224,2021,15
41225,2021,50
41243,2021,50
41250,2021,45
41252,2021,90
41254,2021,15
41262,2021,45
41265,2021,15
41269,2021,1435
41273,2021,30
41275,2021,80
41281,2021,20
41284,2021,5
41285,2021,25
41287,2021,40
41295,2021,470
42005,2021,845
42007,2021,15
42009,2021,20
42012,2021,35
42013,2021,95
42018,2021,35
42020,2021,70
42028,2021,25
42030,2021,35
42033,2021,40
42034,2021,5
42038,2021,40
42040,2021,5
42042,2021,45
42045,2021,5
42046,2021,110
42047,2021,25
42048,2021,90
42049,2021,45
42050,2021,5
42055,2021,5
42058,2021,20
42059,2021,380
42062,2021,50
42065,2021,80
42069,2021,150
42073,2021,50
42074,2021,40
42078,2021,20
42079,2021,45
42081,2021,80
42085,2021,45
42087,2021,40
42089,2021,35
42090,2021,30
42093,2021,55
42094,2021,520
42096,2021,25
42098,2021,45
42101,2021,10
42104,2021,40
42105,2021,15
42109,2021,10
42110,2021,420
42113,2021,20
42115,2021,50
42117,2021,5
42119,2021,30
42124,2021,20
42132,2021,45
42138,2021,35
42140,2021,30
42141,2021,35
42145,2021,60
42148,2021,35
42149,2021,310
42154,2021,30
42155,2021,60
42157,2021,45
42161,2021,30
42163,2021,70
42167,2021,30
42170,2021,85
42173,2021,20
42175,2021,60
42189,2021,755
42191,2021,70
42192,2021,40
42194,2021,10
42196,2021,10
42197,2021,90
42198,2021,50
42210,2021,20
42211,2021,135
42212,2021,50
42215,2021,75
42216,2021,40
42217,2021,30
42220,2021,30
42223,2021,395
42224,2021,140
42227,2021,15
42229,2021,10
42233,2021,45
42235,2021,25
42240,2021,50
42242,2021,115
42245,2021,55
42247,2021,15
42248,2021,80
42252,2021,10
42253,2021,65
42255,2021,20
42256,2021,330
42262,2021,105
42266,2021,25
42268,2021,40
42271,2021,310
42273,2021,15
42275,2021,380
42281,2021,10
42295,2021,25
42299,2021,205
42300,2021,40
42304,2021,485
42306,2021,25
42308,2021,50
42312,2021,30
42313,2021,40
42315,2021,20
42317,2021,10
42322,2021,65
42327,2021,35
42334,2021,50
42335,2021,20
42336,2021,35
43001,2021,10
43007,2021,45
43009,2021,0
43016,2021,95
43018,2021,85
43023,2021,15
43025,2021,210
43030,2021,30
43032,2021,100
43033,2021,45
43035,2021,5
43037,2021,10
43038,2021,110
43039,2021,35
43042,2021,35
43048,2021,50
43049,2021,40
43050,2021,15
43051,2021,160
43055,2021,15
43059,2021,10
43060,2021,5
43064,2021,5
43066,2021,5
43068,2021,5
43071,2021,30
43082,2021,5
43085,2021,5
43093,2021,20
43094,2021,10
43095,2021,15
43099,2021,30
43102,2021,75
43104,2021,10
43114,2021,135
43121,2021,20
43122,2021,20
43123,2021,35
43128,2021,15
43135,2021,105
43141,2021,65
43144,2021,10
43149,2021,10
43150,2021,45
43152,2021,150
43156,2021,5
43160,2021,10
43162,2021,255
43171,2021,5
43172,2021,15
43173,2021,0
43178,2021,15
43185,2021,305
43188,2021,55
43189,2021,25
43192,2021,15
43201,2021,20
43202,2021,0
43204,2021,5
43212,2021,60
43224,2021,465
43225,2021,5
43227,2021,40
43228,2021,5
43238,2021,15
43240,2021,20
43246,2021,25
43247,2021,0
43256,2021,15
43261,2021,45
43263,2021,5
43268,2021,500
44001,2021,160
44006,2021,135
44020,2021,1675
44021,2021,395
44022,2021,170
44025,2021,240
44031,2021,55
44033,2021,190
44035,2021,1145
44036,2021,990
44037,2021,185
44039,2021,60
44046,2021,205
44048,2021,145
44052,2021,695
44053,2021,170
44054,2021,205
44055,2021,1240
44056,2021,235
44058,2021,55
44063,2021,210
44064,2021,270
44068,2021,280
44069,2021,1175
44070,2021,280
44071,2021,340
44072,2021,530
44083,2021,195
44084,2021,565
44089,2021,230
44090,2021,130
44091,2021,105
44092,2021,60
44098,2021,385
44101,2021,480
44114,2021,1845
44117,2021,205
44120,2021,435
44121,2021,40
44124,2021,75
44125,2021,175
44126,2021,400
44127,2021,170
44132,2021,890
44134,2021,65
44135,2021,370
44138,2021,60
44139,2021,115
44140,2021,110
44150,2021,235
44153,2021,145
44154,2021,1060
44158,2021,480
44164,2021,160
44168,2021,380
44171,2021,130
44175,2021,330
44176,2021,235
44180,2021,500
44182,2021,480
44186,2021,450
44196,2021,170
44200,2021,35
44201,2021,430
44203,2021,110
44205,2021,165
44214,2021,125
44218,2021,50
45002,2021,35
45013,2021,15
45015,2021,40
45020,2021,65
45022,2021,25
45023,2021,10
45024,2021,120
45025,2021,115
45026,2021,80
45029,2021,140
45030,2021,165
45033,2021,25
45035,2021,105
45038,2021,30
45041,2021,10
45047,2021,40
45051,2021,110
45053,2021,500
45054,2021,50
45056,2021,15
45062,2021,100
45069,2021,65
45072,2021,95
45073,2021,45
45076,2021,15
45078,2021,20
45083,2021,205
45084,2021,25
45087,2021,265
45094,2021,15
