"INSEE_COM","annee","nb_chomeurs"
"36135",2016,15
"36135",2017,15
"36136",2016,10
"36136",2017,5
"36137",2016,20
"36137",2017,25
"36138",2016,10
"36138",2017,10
"36139",2016,55
"36139",2017,45
"36140",2016,75
"36140",2017,75
"36141",2016,100
"36141",2017,115
"36142",2016,90
"36142",2017,90
"36143",2016,25
"36143",2017,25
"36144",2016,20
"36144",2017,20
"36145",2016,20
"36145",2017,15
"36146",2016,35
"36146",2017,35
"36147",2016,5
"36147",2017,5
"36148",2016,25
"36148",2017,25
"36149",2016,60
"36149",2017,65
"36150",2016,35
"36150",2017,40
"36152",2016,35
"36152",2017,40
"36153",2016,30
"36153",2017,30
"36154",2016,150
"36154",2017,145
"36155",2016,55
"36155",2017,70
"36156",2016,20
"36156",2017,25
"36157",2016,30
"36157",2017,30
"36158",2016,55
"36158",2017,45
"36159",2016,345
"36159",2017,335
"36160",2016,30
"36160",2017,25
"36161",2016,85
"36161",2017,75
"36162",2016,55
"36162",2017,65
"36163",2016,35
"36163",2017,35
"36164",2016,20
"36164",2017,20
"36165",2016,70
"36165",2017,70
"36166",2016,15
"36166",2017,20
"36167",2016,10
"36167",2017,10
"36168",2016,45
"36168",2017,40
"36169",2016,40
"36169",2017,40
"36170",2016,10
"36170",2017,10
"36171",2016,175
"36171",2017,165
"36172",2016,35
"36172",2017,40
"36173",2016,40
"36173",2017,35
"36174",2016,25
"36174",2017,25
"36175",2016,25
"36175",2017,25
"36176",2016,35
"36176",2017,40
"36177",2016,20
"36177",2017,20
"36178",2016,10
"36178",2017,15
"36179",2016,10
"36179",2017,15
"36180",2016,70
"36180",2017,55
"36181",2016,15
"36181",2017,15
"36182",2016,50
"36182",2017,55
"36184",2016,30
"36184",2017,20
"36185",2016,30
"36185",2017,30
"36186",2016,10
"36186",2017,10
"36187",2016,10
"36187",2017,5
"36188",2016,10
"36188",2017,15
"36189",2016,55
"36189",2017,60
"36190",2016,20
"36190",2017,15
"36191",2016,45
"36191",2017,45
"36192",2016,135
"36192",2017,145
"36193",2016,25
"36193",2017,25
"36194",2016,80
"36194",2017,85
"36195",2016,55
"36195",2017,50
"36196",2016,10
"36196",2017,10
"36197",2016,15
"36197",2017,15
"36198",2016,35
"36198",2017,40
"36199",2016,100
"36199",2017,95
"36200",2016,125
"36200",2017,135
"36202",2016,180
"36202",2017,185
"36203",2016,5
"36203",2017,5
"36204",2016,15
"36204",2017,15
"36205",2016,10
"36205",2017,15
"36207",2016,30
"36207",2017,30
"36208",2016,30
"36208",2017,40
"36209",2016,15
"36209",2017,15
"36210",2016,25
"36210",2017,25
"36211",2016,30
"36211",2017,35
"36212",2016,10
"36212",2017,15
"36213",2016,15
"36213",2017,20
"36214",2016,25
"36214",2017,20
"36215",2016,40
"36215",2017,30
"36216",2016,5
"36216",2017,5
"36217",2016,5
"36217",2017,10
"36218",2016,10
"36218",2017,15
"36219",2016,45
"36219",2017,40
"36220",2016,70
"36220",2017,80
"36221",2016,35
"36221",2017,35
"36222",2016,20
"36222",2017,15
"36223",2016,5
"36223",2017,0
"36224",2016,60
"36224",2017,55
"36225",2016,15
"36225",2017,15
"36226",2016,30
"36226",2017,35
"36227",2016,15
"36227",2017,15
"36228",2016,140
"36228",2017,160
"36229",2016,65
"36229",2017,55
"36230",2016,170
"36230",2017,165
"36231",2016,70
"36231",2017,65
"36232",2016,75
"36232",2017,85
"36233",2016,50
"36233",2017,55
"36234",2016,20
"36234",2017,20
"36235",2016,25
"36235",2017,30
"36236",2016,20
"36236",2017,20
"36237",2016,50
"36237",2017,50
"36238",2016,10
"36238",2017,5
"36239",2016,30
"36239",2017,30
"36240",2016,25
"36240",2017,30
"36241",2016,205
"36241",2017,225
"36242",2016,10
"36242",2017,15
"36243",2016,20
"36243",2017,15
"36244",2016,60
"36244",2017,50
"36246",2016,15
"36246",2017,15
"36247",2016,75
"36247",2017,75
"36248",2016,15
"36248",2017,20
"37001",2016,85
"37001",2017,85
"37002",2016,125
"37002",2017,130
"37003",2016,1325
"37003",2017,1385
"37004",2016,35
"37004",2017,30
"37005",2016,45
"37005",2017,45
"37006",2016,175
"37006",2017,180
"37007",2016,15
"37007",2017,10
"37008",2016,135
"37008",2017,145
"37009",2016,25
"37009",2017,35
"37010",2016,120
"37010",2017,125
"37011",2016,175
"37011",2017,170
"37012",2016,45
"37012",2017,35
"37013",2016,45
"37013",2017,45
"37014",2016,260
"37014",2017,260
"37015",2016,195
"37015",2017,180
"37016",2016,25
"37016",2017,25
"37018",2016,500
"37018",2017,495
"37019",2016,45
"37019",2017,40
"37020",2016,125
"37020",2017,130
"37021",2016,95
"37021",2017,100
"37022",2016,165
"37022",2017,180
"37023",2016,20
"37023",2017,15
"37024",2016,90
"37024",2017,80
"37025",2016,40
"37025",2017,40
"37026",2016,25
"37026",2017,30
"37027",2016,435
"37027",2017,420
"37028",2016,35
"37028",2017,50
"37029",2016,20
"37029",2017,30
"37030",2016,60
"37030",2017,60
"37031",2016,260
"37031",2017,255
"37032",2016,15
"37032",2017,15
"37033",2016,15
"37033",2017,20
"37034",2016,25
"37034",2017,30
"37035",2016,20
"37035",2017,20
"37036",2016,15
"37036",2017,15
"37037",2016,25
"37037",2017,30
"37038",2016,75
"37038",2017,70
"37039",2016,30
"37039",2017,30
"37040",2016,15
"37040",2017,15
"37041",2016,20
"37041",2017,20
"37042",2016,10
"37042",2017,15
"37043",2016,85
"37043",2017,80
"37044",2016,25
"37044",2017,20
"37045",2016,85
"37045",2017,85
"37046",2016,30
"37046",2017,35
"37047",2016,75
"37047",2017,80
"37048",2016,15
"37048",2017,15
"37049",2016,85
"37049",2017,95
"37050",2016,950
"37050",2017,960
"37051",2016,60
"37051",2017,60
"37052",2016,55
"37052",2017,65
"37053",2016,5
"37053",2017,0
"37054",2016,220
"37054",2017,210
"37055",2016,65
"37055",2017,70
"37056",2016,40
"37056",2017,35
"37057",2016,45
"37057",2017,50
"37058",2016,140
"37058",2017,140
"37059",2016,70
"37059",2017,75
"37060",2016,80
"37060",2017,85
"37061",2016,30
"37061",2017,35
"37062",2016,175
"37062",2017,160
"37063",2016,625
"37063",2017,610
"37064",2016,15
"37064",2017,10
"37065",2016,50
"37065",2017,45
"37066",2016,30
"37066",2017,45
"37067",2016,145
"37067",2017,150
"37068",2016,55
"37068",2017,55
"37069",2016,20
"37069",2017,15
"37070",2016,35
"37070",2017,30
"37071",2016,5
"37071",2017,5
"37072",2016,765
"37072",2017,775
"37073",2016,50
"37073",2017,55
"37074",2016,210
"37074",2017,220
"37075",2016,25
"37075",2017,30
"37076",2016,30
"37076",2017,30
"37077",2016,270
"37077",2017,270
"37078",2016,35
"37078",2017,40
"37079",2016,130
"37079",2017,125
"37080",2016,15
"37080",2017,15
"37081",2016,90
"37081",2017,100
"37082",2016,40
"37082",2017,40
"37083",2016,135
"37083",2017,120
"37084",2016,50
"37084",2017,50
"37085",2016,50
"37085",2017,45
"37086",2016,30
"37086",2017,30
"37087",2016,15
"37087",2017,10
"37088",2016,10
"37088",2017,15
"37089",2016,50
"37089",2017,45
"37090",2016,5
"37090",2017,10
"37091",2016,155
"37091",2017,185
"37092",2016,55
"37092",2017,35
"37093",2016,35
"37093",2017,35
"37094",2016,50
"37094",2017,45
"37095",2016,30
"37095",2017,35
"37096",2016,40
"37096",2017,40
"37097",2016,40
"37097",2017,45
"37098",2016,75
"37098",2017,75
"37099",2016,40
"37099",2017,45
"37100",2016,30
"37100",2017,40
"37101",2016,15
"37101",2017,15
"37103",2016,10
"37103",2017,15
"37104",2016,320
"37104",2017,360
"37105",2016,15
"37105",2017,20
"37106",2016,25
"37106",2017,25
"37107",2016,20
"37107",2017,25
"37108",2016,50
"37108",2017,55
"37109",2016,625
"37109",2017,640
"37110",2016,105
"37110",2017,100
"37111",2016,110
"37111",2017,105
"37112",2016,25
"37112",2017,25
"37113",2016,75
"37113",2017,70
"37114",2016,10
"37114",2017,10
"37115",2016,315
"37115",2017,315
"37116",2016,45
"37116",2017,45
"37117",2016,75
"37117",2017,75
"37118",2016,105
"37118",2017,105
"37119",2016,130
"37119",2017,120
"37121",2016,20
"37121",2017,25
"37122",2016,3930
"37122",2017,4065
"37123",2016,400
"37123",2017,410
"37124",2016,130
"37124",2017,115
"37125",2016,30
"37125",2017,35
"37126",2016,45
"37126",2017,50
"37127",2016,30
"37127",2017,25
"37128",2016,90
"37128",2017,80
"37129",2016,95
"37129",2017,90
"37130",2016,165
"37130",2017,180
"37131",2016,120
"37131",2017,115
"37132",2016,575
"37132",2017,615
"37133",2016,45
"37133",2017,45
"37134",2016,40
"37134",2017,35
"37136",2016,35
"37136",2017,40
"37137",2016,10
"37137",2017,5
"37138",2016,60
"37138",2017,65
"37139",2016,325
"37139",2017,330
"37140",2016,35
"37140",2017,35
"37141",2016,90
"37141",2017,80
"37142",2016,45
"37142",2017,55
"37143",2016,105
"37143",2017,110
"37144",2016,40
"37144",2017,40
"37145",2016,20
"37145",2017,20
"37146",2016,25
"37146",2017,20
"37147",2016,40
"37147",2017,35
"37148",2016,45
"37148",2017,50
"37149",2016,35
"37149",2017,45
"37150",2016,100
"37150",2017,95
"37151",2016,195
"37151",2017,195
"37152",2016,120
"37152",2017,135
"37153",2016,230
"37153",2017,255
"37154",2016,275
"37154",2017,255
"37155",2016,60
"37155",2017,60
"37156",2016,715
"37156",2017,695
"37157",2016,30
"37157",2017,30
"37158",2016,50
"37158",2017,55
"37159",2016,450
"37159",2017,480
"37160",2016,15
"37160",2017,25
"37161",2016,80
"37161",2017,85
"37162",2016,30
"37162",2017,30
"37163",2016,300
"37163",2017,310
"37165",2016,45
"37165",2017,45
"37166",2016,45
"37166",2017,55
"37167",2016,150
"37167",2017,140
"37168",2016,15
"37168",2017,20
"37169",2016,55
"37169",2017,45
"37170",2016,70
"37170",2017,80
"37171",2016,70
"37171",2017,70
"37172",2016,265
"37172",2017,265
"37173",2016,45
"37173",2017,50
"37174",2016,85
"37174",2017,80
"37175",2016,90
"37175",2017,80
"37176",2016,100
"37176",2017,110
"37177",2016,50
"37177",2017,50
"37178",2016,40
"37178",2017,30
"37179",2016,155
"37179",2017,150
"37180",2016,55
"37180",2017,45
"37181",2016,20
"37181",2017,15
"37182",2016,100
"37182",2017,95
"37183",2016,115
"37183",2017,105
"37184",2016,20
"37184",2017,20
"37185",2016,145
"37185",2017,145
"37186",2016,75
"37186",2017,75
"37187",2016,30
"37187",2017,25
"37188",2016,95
"37188",2017,90
"37189",2016,75
"37189",2017,60
"37190",2016,15
"37190",2017,10
"37191",2016,30
"37191",2017,20
"37192",2016,60
"37192",2017,70
"37193",2016,80
"37193",2017,85
"37194",2016,115
"37194",2017,100
"37195",2016,1080
"37195",2017,1130
"37196",2016,185
"37196",2017,160
"37197",2016,35
"37197",2017,35
"37198",2016,30
"37198",2017,25
"37199",2016,45
"37199",2017,40
"37200",2016,85
"37200",2017,80
"37201",2016,60
"37201",2017,60
"37202",2016,30
"37202",2017,30
"37203",2016,200
"37203",2017,240
"37204",2016,75
"37204",2017,90
"37205",2016,80
"37205",2017,90
"37206",2016,75
"37206",2017,90
"37207",2016,30
"37207",2017,35
"37208",2016,880
"37208",2017,875
"37210",2016,45
"37210",2017,50
"37211",2016,185
"37211",2017,170
"37212",2016,60
"37212",2017,65
"37213",2016,95
"37213",2017,105
"37214",2016,1135
"37214",2017,1205
"37216",2016,120
"37216",2017,120
"37217",2016,105
"37217",2017,115
"37218",2016,35
"37218",2017,35
"37219",2016,55
"37219",2017,60
"37220",2016,30
"37220",2017,30
"37221",2016,50
"37221",2017,50
"37222",2016,60
"37222",2017,60
"37223",2016,20
"37223",2017,25
"37224",2016,55
"37224",2017,65
"37225",2016,205
"37225",2017,215
"37226",2016,310
"37226",2017,330
"37228",2016,75
"37228",2017,85
"37229",2016,20
"37229",2017,20
"37230",2016,85
"37230",2017,80
"37231",2016,130
"37231",2017,135
"37232",2016,140
"37232",2017,150
"37233",2016,1890
"37233",2017,2000
"37234",2016,35
"37234",2017,25
"37236",2016,25
"37236",2017,25
"37237",2016,55
"37237",2017,65
"37238",2016,35
"37238",2017,40
"37240",2016,50
"37240",2017,50
"37241",2016,115
"37241",2017,115
"37242",2016,120
"37242",2017,130
"37243",2016,165
"37243",2017,180
"37244",2016,20
"37244",2017,25
"37245",2016,120
"37245",2017,120
"37246",2016,20
"37246",2017,15
"37247",2016,55
"37247",2017,55
"37248",2016,40
"37248",2017,35
"37249",2016,95
"37249",2017,110
"37250",2016,150
"37250",2017,170
"37251",2016,55
"37251",2017,70
"37252",2016,40
"37252",2017,35
"37253",2016,5
"37253",2017,5
"37254",2016,105
"37254",2017,100
"37255",2016,25
"37255",2017,20
"37256",2016,25
"37256",2017,20
"37257",2016,105
"37257",2017,115
"37258",2016,25
"37258",2017,20
"37259",2016,30
"37259",2017,45
"37260",2016,35
"37260",2017,30
"37261",2016,15540
"37261",2017,16260
"37262",2016,25
"37262",2017,20
"37263",2016,140
"37263",2017,125
"37264",2016,95
"37264",2017,95
"37265",2016,25
"37265",2017,30
"37266",2016,360
"37266",2017,390
"37267",2016,230
"37267",2017,250
"37268",2016,15
"37268",2017,10
"37269",2016,40
"37269",2017,30
"37270",2016,160
"37270",2017,165
"37271",2016,90
"37271",2017,80
"37272",2016,60
"37272",2017,60
"37273",2016,380
"37273",2017,385
"37274",2016,30
"37274",2017,20
"37275",2016,5
"37275",2017,5
"37276",2016,85
"37276",2017,100
"37277",2016,25
"37277",2017,30
"37278",2016,65
"37278",2017,70
"37279",2016,75
"37279",2017,65
"37280",2016,15
"37280",2017,15
"37281",2016,195
"37281",2017,210
"37282",2016,90
"37282",2017,95
"38001",2016,505
"38001",2017,510
"38002",2016,75
"38002",2017,70
"38003",2016,65
"38003",2017,65
"38004",2016,85
"38004",2017,85
"38005",2016,125
"38005",2017,115
"38006",2016,365
"38006",2017,385
"38008",2016,0
"38008",2017,0
"38009",2016,80
"38009",2017,75
"38010",2016,40
"38010",2017,45
"38011",2016,55
"38011",2017,70
"38012",2016,225
"38012",2017,235
"38013",2016,215
"38013",2017,205
"38015",2016,110
"38015",2017,105
"38017",2016,75
"38017",2017,85
"38018",2016,25
"38018",2017,30
"38019",2016,105
"38019",2017,105
"38020",2016,20
"38020",2017,20
"38022",2016,630
"38022",2017,630
"38023",2016,10
"38023",2017,5
"38026",2016,70
"38026",2017,75
"38027",2016,105
"38027",2017,125
"38029",2016,135
"38029",2017,125
"38030",2016,105
"38030",2017,95
"38031",2016,0
"38031",2017,0
"38032",2016,50
"38032",2017,45
"38033",2016,30
"38033",2017,25
"38034",2016,450
"38034",2017,485
"38035",2016,70
"38035",2017,75
"38036",2016,10
"38036",2017,5
"38037",2016,55
"38037",2017,55
"38038",2016,25
"38038",2017,30
"38039",2016,135
"38039",2017,140
"38040",2016,20
"38040",2017,20
"38041",2016,10
"38041",2017,5
"38042",2016,60
"38042",2017,60
"38043",2016,80
"38043",2017,85
"38044",2016,95
"38044",2017,85
"38045",2016,85
"38045",2017,85
"38046",2016,50
"38046",2017,45
"38047",2016,5
"38047",2017,10
"38048",2016,50
"38048",2017,65
"38049",2016,20
"38049",2017,25
"38050",2016,45
"38050",2017,45
"38051",2016,90
"38051",2017,95
"38052",2016,345
"38052",2017,350
"38053",2016,3020
"38053",2017,3065
"38054",2016,100
"38054",2017,95
"38055",2016,45
"38055",2017,45
"38056",2016,5
"38056",2017,5
"38057",2016,35
"38057",2017,35
"38058",2016,155
"38058",2017,160
"38059",2016,100
"38059",2017,100
"38060",2016,10
"38060",2017,15
"38061",2016,185
"38061",2017,180
"38062",2016,40
"38062",2017,40
"38063",2016,20
"38063",2017,20
"38064",2016,210
"38064",2017,210
"38065",2016,140
"38065",2017,120
"38066",2016,5
"38066",2017,10
"38067",2016,80
"38067",2017,90
"38068",2016,40
"38068",2017,55
"38069",2016,115
"38069",2017,105
"38070",2016,70
"38070",2017,75
"38071",2016,190
"38071",2017,165
"38072",2016,185
"38072",2017,215
"38073",2016,15
"38073",2017,20
"38074",2016,20
"38074",2017,25
"38075",2016,200
"38075",2017,190
"38076",2016,110
"38076",2017,115
"38077",2016,50
"38077",2017,50
"38078",2016,40
"38078",2017,40
"38080",2016,50
"38080",2017,55
"38081",2016,115
"38081",2017,115
"38082",2016,155
"38082",2017,160
"38083",2016,40
"38083",2017,40
"38084",2016,80
"38084",2017,75
"38085",2016,755
"38085",2017,785
"38086",2016,30
"38086",2017,25
"38087",2016,475
"38087",2017,510
"38089",2016,10
"38089",2017,10
"38090",2016,20
"38090",2017,15
"38091",2016,35
"38091",2017,45
"38092",2016,5
"38092",2017,5
"38093",2016,30
"38093",2017,35
"38094",2016,130
"38094",2017,115
"38095",2016,180
"38095",2017,200
"38097",2016,425
"38097",2017,435
"38098",2016,50
"38098",2017,45
"38099",2016,45
"38099",2017,45
"38100",2016,200
"38100",2017,195
"38101",2016,50
"38101",2017,55
"38102",2016,30
"38102",2017,35
"38103",2016,25
"38103",2017,25
"38104",2016,110
"38104",2017,110
"38105",2016,130
"38105",2017,135
"38106",2016,25
"38106",2017,10
"38107",2016,90
"38107",2017,95
"38108",2016,15
"38108",2017,10
"38109",2016,45
"38109",2017,45
"38110",2016,130
"38110",2017,110
"38111",2016,405
"38111",2017,415
"38112",2016,5
"38112",2017,5
"38113",2016,45
"38113",2017,40
"38114",2016,75
"38114",2017,80
"38115",2016,40
"38115",2017,55
"38116",2016,0
"38116",2017,0
"38117",2016,50
"38117",2017,65
"38118",2016,85
"38118",2017,90
"38120",2016,35
"38120",2017,35
"38124",2016,180
"38124",2017,190
"38126",2016,170
"38126",2017,170
"38127",2016,10
"38127",2017,10
"38128",2016,25
"38128",2017,25
"38129",2016,35
"38129",2017,30
"38130",2016,520
"38130",2017,510
"38131",2016,85
"38131",2017,75
"38132",2016,5
"38132",2017,5
"38133",2016,230
"38133",2017,260
"38134",2016,60
"38134",2017,60
"38135",2016,80
"38135",2017,80
"38136",2016,20
"38136",2017,35
"38137",2016,20
"38137",2017,20
"38138",2016,290
"38138",2017,315
"38139",2016,95
"38139",2017,95
"38140",2016,435
"38140",2017,450
"38141",2016,45
"38141",2017,45
"38144",2016,180
"38144",2017,180
"38146",2016,50
"38146",2017,60
"38147",2016,55
"38147",2017,60
"38148",2016,200
"38148",2017,205
"38149",2016,100
"38149",2017,110
"38150",2016,460
"38150",2017,440
"38151",2016,3540
"38151",2017,3620
"38152",2016,95
"38152",2017,100
"38153",2016,30
"38153",2017,25
"38154",2016,15
"38154",2017,20
"38155",2016,115
"38155",2017,115
"38156",2016,75
"38156",2017,75
"38157",2016,170
"38157",2017,165
"38158",2016,685
"38158",2017,685
"38159",2016,35
"38159",2017,45
"38160",2016,125
"38160",2017,140
"38161",2016,70
"38161",2017,80
"38162",2016,90
"38162",2017,85
"38163",2016,40
"38163",2017,50
"38166",2016,35
"38166",2017,30
"38167",2016,35
"38167",2017,40
"38169",2016,2210
"38169",2017,2360
"38170",2016,150
"38170",2017,165
"38171",2016,20
"38171",2017,15
"38172",2016,80
"38172",2017,90
"38173",2016,35
"38173",2017,35
"38174",2016,75
"38174",2017,85
"38175",2016,225
"38175",2017,215
"38176",2016,105
"38176",2017,115
"38177",2016,10
"38177",2017,15
"38179",2016,450
"38179",2017,435
"38180",2016,70
"38180",2017,75
"38181",2016,155
"38181",2017,150
"38182",2016,225
"38182",2017,225
"38183",2016,30
"38183",2017,25
"38184",2016,95
"38184",2017,80
"38185",2016,15390
"38185",2017,15690
"38186",2016,25
"38186",2017,25
"38187",2016,120
"38187",2017,120
"38188",2016,60
"38188",2017,70
"38189",2016,310
"38189",2017,280
"38190",2016,110
"38190",2017,95
"38191",2016,205
"38191",2017,215
"38192",2016,10
"38192",2017,15
"38193",2016,1910
"38193",2017,1910
"38194",2016,170
"38194",2017,150
"38195",2016,55
"38195",2017,50
"38197",2016,110
"38197",2017,110
"38198",2016,80
"38198",2017,85
"38199",2016,120
"38199",2017,135
"38200",2016,205
"38200",2017,220
"38203",2016,35
"38203",2017,35
"38204",2016,25
"38204",2017,30
"38205",2016,165
"38205",2017,180
"38206",2016,50
"38206",2017,55
"38207",2016,15
"38207",2017,15
"38208",2016,10
"38208",2017,10
"38209",2016,15
"38209",2017,15
"38210",2016,45
"38210",2017,45
"38211",2016,25
"38211",2017,25
"38212",2016,95
"38212",2017,90
"38213",2016,30
"38213",2017,40
"38214",2016,90
"38214",2017,90
"38215",2016,120
"38215",2017,120
"38216",2016,0
"38216",2017,5
"38217",2016,10
"38217",2017,5
"38218",2016,90
"38218",2017,100
"38219",2016,50
"38219",2017,50
"38221",2016,10
"38221",2017,15
"38222",2016,55
"38222",2017,60
"38223",2016,105
"38223",2017,95
"38224",2016,5
"38224",2017,5
"38225",2016,255
"38225",2017,255
"38226",2016,120
"38226",2017,130
"38228",2016,25
"38228",2017,25
"38229",2016,880
"38229",2017,930
"38230",2016,45
"38230",2017,50
"38231",2016,65
"38231",2017,55
"38232",2016,50
"38232",2017,45
"38235",2016,20
"38235",2017,20
"38236",2016,100
"38236",2017,95
"38237",2016,20
"38237",2017,20
"38238",2016,90
"38238",2017,95
"38239",2016,580
"38239",2017,605
"38240",2016,50
"38240",2017,45
"38241",2016,0
"38241",2017,0
"38242",2016,90
"38242",2017,95
"38243",2016,15
"38243",2017,20
"38244",2016,55
"38244",2017,40
"38245",2016,25
"38245",2017,30
"38246",2016,60
"38246",2017,65
"38247",2016,310
"38247",2017,300
"38248",2016,20
"38248",2017,20
"38249",2016,235
"38249",2017,275
"38250",2016,30
"38250",2017,30
"38252",2016,15
"38252",2017,10
"38253",2016,335
"38253",2017,370
"38254",2016,35
"38254",2017,40
"38255",2016,5
"38255",2017,5
"38256",2016,125
"38256",2017,130
"38257",2016,35
"38257",2017,30
"38258",2016,5
"38258",2017,0
"38259",2016,70
"38259",2017,60
"38260",2016,20
"38260",2017,15
"38261",2016,360
"38261",2017,375
"38263",2016,30
"38263",2017,25
"38264",2016,15
"38264",2017,10
"38265",2016,135
"38265",2017,140
"38266",2016,15
"38266",2017,25
"38267",2016,45
"38267",2017,50
"38268",2016,15
"38268",2017,20
"38269",2016,395
"38269",2017,375
"38270",2016,105
"38270",2017,100
"38271",2016,40
"38271",2017,40
"38272",2016,30
"38272",2017,30
"38273",2016,20
"38273",2017,20
"38275",2016,20
"38275",2017,20
"38276",2016,165
"38276",2017,185
"38277",2016,20
"38277",2017,30
"38278",2016,25
"38278",2017,30
"38279",2016,65
"38279",2017,55
"38280",2016,30
"38280",2017,40
"38281",2016,140
"38281",2017,125
"38282",2016,60
"38282",2017,70
"38283",2016,10
"38283",2017,10
"38284",2016,70
"38284",2017,65
"38285",2016,10
"38285",2017,15
"38286",2016,0
"38286",2017,0
"38287",2016,70
"38287",2017,70
"38288",2016,75
"38288",2017,95
"38289",2016,30
"38289",2017,25
"38290",2016,85
"38290",2017,80
"38291",2016,90
"38291",2017,75
"38292",2016,160
"38292",2017,160
"38294",2016,35
"38294",2017,40
"38295",2016,40
"38295",2017,45
"38296",2016,45
"38296",2017,55
"38297",2016,155
"38297",2017,155
"38298",2016,730
"38298",2017,770
"38299",2016,5
"38299",2017,10
"38300",2016,15
"38300",2017,20
"38301",2016,15
"38301",2017,10
"38303",2016,45
"38303",2017,35
"38304",2016,115
"38304",2017,115
"38307",2016,40
"38307",2017,35
"38308",2016,15
"38308",2017,10
"38309",2016,95
"38309",2017,100
"38310",2016,65
"38310",2017,70
"38311",2016,60
"38311",2017,60
"38313",2016,10
"38313",2017,10
"38314",2016,620
"38314",2017,630
"38315",2016,345
"38315",2017,345
"38316",2016,575
"38316",2017,595
"38317",2016,1105
"38317",2017,1110
"38318",2016,505
"38318",2017,515
"38319",2016,115
"38319",2017,110
"38320",2016,130
"38320",2017,135
"38321",2016,15
"38321",2017,15
"38322",2016,5
"38322",2017,5
"38323",2016,65
"38323",2017,65
"38324",2016,45
"38324",2017,40
"38325",2016,35
"38325",2017,20
"38326",2016,10
"38326",2017,20
"38328",2016,35
"38328",2017,30
"38329",2016,5
"38329",2017,5
"38330",2016,10
"38330",2017,5
"38331",2016,45
"38331",2017,40
"38332",2016,280
"38332",2017,305
"38333",2016,30
"38333",2017,35
"38334",2016,65
"38334",2017,80
"38335",2016,90
"38335",2017,85
"38336",2016,115
"38336",2017,140
"38337",2016,490
"38337",2017,500
"38338",2016,45
"38338",2017,45
"38339",2016,120
"38339",2017,105
"38340",2016,150
"38340",2017,155
"38341",2016,80
"38341",2017,80
"38342",2016,20
"38342",2017,20
"38343",2016,90
"38343",2017,95
"38344",2016,730
"38344",2017,800
"38345",2016,35
"38345",2017,45
"38346",2016,25
"38346",2017,25
"38347",2016,90
"38347",2017,95
"38348",2016,225
"38348",2017,245
"38349",2016,160
"38349",2017,175
"38350",2016,25
"38350",2017,30
"38351",2016,50
"38351",2017,60
"38352",2016,85
"38352",2017,120
"38353",2016,50
"38353",2017,55
"38354",2016,25
"38354",2017,30
"38355",2016,5
"38355",2017,5
"38356",2016,25
"38356",2017,25
"38357",2016,195
"38357",2017,220
"38358",2016,45
"38358",2017,50
"38359",2016,80
"38359",2017,95
"38360",2016,15
"38360",2017,15
"38361",2016,10
"38361",2017,10
"38362",2016,55
"38362",2017,35
"38363",2016,90
"38363",2017,100
"38364",2016,25
"38364",2017,25
"38365",2016,65
"38365",2017,55
"38366",2016,15
"38366",2017,15
"38368",2016,60
"38368",2017,55
"38369",2016,50
"38369",2017,65
"38370",2016,45
"38370",2017,45
"38372",2016,40
"38372",2017,45
"38373",2016,60
"38373",2017,50
"38374",2016,220
"38374",2017,220
"38375",2016,10
"38375",2017,10
"38376",2016,45
"38376",2017,45
"38377",2016,305
"38377",2017,300
"38378",2016,245
"38378",2017,250
"38379",2016,15
"38379",2017,15
"38380",2016,20
"38380",2017,25
"38381",2016,110
"38381",2017,120
"38382",2016,1020
"38382",2017,1070
"38383",2016,130
"38383",2017,150
"38384",2016,280
"38384",2017,260
"38386",2016,140
"38386",2017,120
"38387",2016,30
"38387",2017,35
"38388",2016,120
"38388",2017,135
"38389",2016,230
"38389",2017,215
"38390",2016,35
"38390",2017,45
"38391",2016,10
"38391",2017,20
"38392",2016,35
"38392",2017,35
"38393",2016,115
"38393",2017,115
"38394",2016,150
"38394",2017,145
"38395",2016,190
"38395",2017,195
"38396",2016,50
"38396",2017,50
"38397",2016,300
"38397",2017,335
"38398",2016,70
"38398",2017,75
"38399",2016,280
"38399",2017,285
"38400",2016,230
"38400",2017,215
"38401",2016,90
"38401",2017,110
"38402",2016,40
"38402",2017,35
"38403",2016,20
"38403",2017,15
"38404",2016,10
"38404",2017,15
"38405",2016,55
"38405",2017,70
"38406",2016,5
"38406",2017,10
"38407",2016,45
"38407",2017,40
"38408",2016,130
"38408",2017,135
"38409",2016,135
"38409",2017,125
"38410",2016,95
"38410",2017,100
"38412",2016,300
"38412",2017,285
"38413",2016,25
"38413",2017,25
"38414",2016,5
"38414",2017,5
"38415",2016,65
"38415",2017,65
"38416",2016,850
"38416",2017,840
"38417",2016,25
"38417",2017,30
"38418",2016,10
"38418",2017,20
"38419",2016,15
"38419",2017,15
"38420",2016,15
"38420",2017,15
"38421",2016,3095
"38421",2017,3140
"38422",2016,270
"38422",2017,305
"38423",2016,515
"38423",2017,495
"38424",2016,15
"38424",2017,20
"38425",2016,525
"38425",2017,550
"38426",2016,40
"38426",2017,30
"38427",2016,25
"38427",2017,20
"38428",2016,5
"38428",2017,5
"38429",2016,20
"38429",2017,15
"38430",2016,15
"38430",2017,15
"38431",2016,110
"38431",2017,105
"38432",2016,35
"38432",2017,40
"38433",2016,60
"38433",2017,50
"38434",2016,40
"38434",2017,45
"38436",2016,135
"38436",2017,135
"38437",2016,20
"38437",2017,25
